azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-3.7209,21,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 6, 3: 6, 4: 3, 5: 6, 6: 5, 7: 7, 8: 4, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [6], 3: [6], 4: [3], 5: [6], 6: [5], 7: [7], 8: [4], 9: [7]}",10.032,10.032,"{0: [10.031523704528809], 1: [10.031612396240234], 2: [10.031885147094727], 3: [10.031913757324219], 4: [10.031733512878418], 5: [10.031944274902344], 6: [10.031885147094727], 7: [10.031885147094727], 8: [10.031793594360352], 9: [10.031913757324219]}",,52,0.0
-3.6364,22,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 3, 3: 6, 4: 5, 5: 4, 6: 4, 7: 3, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [3], 3: [6], 4: [5], 5: [4], 6: [4], 7: [3], 8: [4], 9: [4]}",10.031,10.031,"{0: [10.03049087524414], 1: [10.030782699584961], 2: [10.030900955200195], 3: [10.03087043762207], 4: [10.030900955200195], 5: [10.03087043762207], 6: [10.03095817565918], 7: [10.030519485473633], 8: [10.03087043762207], 9: [10.030840873718262]}",,42,0.0
-3.557,23,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 6, 2: 8, 3: 5, 4: 6, 5: 4, 6: 1, 7: 9, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [6], 2: [8], 3: [5], 4: [6], 5: [4], 6: [1], 7: [9], 8: [6], 9: [5]}",10.03,10.03,"{0: [10.029654502868652], 1: [10.029912948608398], 2: [10.029998779296875], 3: [10.029940605163574], 4: [10.030027389526367], 5: [10.029940605163574], 6: [10.029539108276367], 7: [10.029998779296875], 8: [10.03005599975586], 9: [10.03005599975586]}",,53,0.0
-3.4669,24,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 6, 3: 6, 4: 7, 5: 4, 6: 4, 7: 4, 8: 7, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [6], 3: [6], 4: [7], 5: [4], 6: [4], 7: [4], 8: [7], 9: [4]}",10.029,10.029,"{0: [10.02869701385498], 1: [10.029004096984863], 2: [10.028947830200195], 3: [10.029031753540039], 4: [10.029031753540039], 5: [10.02883529663086], 6: [10.029115676879883], 7: [10.029004096984863], 8: [10.029004096984863], 9: [10.029004096984863]}",,51,0.0
-3.3824,25,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 4, 2: 4, 3: 4, 4: 6, 5: 3, 6: 7, 7: 3, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [4], 2: [4], 3: [4], 4: [6], 5: [3], 6: [7], 7: [3], 8: [5], 9: [3]}",10.028,10.028,"{0: [10.02781867980957], 1: [10.028199195861816], 2: [10.028144836425781], 3: [10.028172492980957], 4: [10.02806282043457], 5: [10.028036117553711], 6: [10.028118133544922], 7: [10.028118133544922], 8: [10.028172492980957], 9: [10.028118133544922]}",,46,0.0
-3.2938,26,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 2, 2: 5, 3: 2, 4: 4, 5: 5, 6: 6, 7: 4, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [2], 2: [5], 3: [2], 4: [4], 5: [5], 6: [6], 7: [4], 8: [4], 9: [5]}",10.027,10.027,"{0: [10.026960372924805], 1: [10.027173042297363], 2: [10.027173042297363], 3: [10.026933670043945], 4: [10.027253150939941], 5: [10.027305603027344], 6: [10.027253150939941], 7: [10.027173042297363], 8: [10.027173042297363], 9: [10.0272798538208]}",,42,0.0
-3.2101,27,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 1, 2: 5, 3: 4, 4: 5, 5: 6, 6: 6, 7: 3, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [1], 2: [5], 3: [4], 4: [5], 5: [6], 6: [6], 7: [3], 8: [6], 9: [4]}",10.026,10.026,"{0: [10.026073455810547], 1: [10.025970458984375], 2: [10.026411056518555], 3: [10.026307106018066], 4: [10.026411056518555], 5: [10.026435852050781], 6: [10.026435852050781], 7: [10.026307106018066], 8: [10.026384353637695], 9: [10.026384353637695]}",,43,0.0
-3.1156,28,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 6, 3: 1, 4: 3, 5: 7, 6: 2, 7: 5, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [6], 3: [1], 4: [3], 5: [7], 6: [2], 7: [5], 8: [5], 9: [6]}",10.025,10.025,"{0: [10.025186538696289], 1: [10.025413513183594], 2: [10.02548885345459], 3: [10.025160789489746], 4: [10.025538444519043], 5: [10.025513648986816], 6: [10.025513648986816], 7: [10.025463104248047], 8: [10.025413513183594], 9: [10.02548885345459]}",,45,0.0
-3.0265,29,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 7, 2: 3, 3: 6, 4: 6, 5: 7, 6: 5, 7: 4, 8: 4, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [7], 2: [3], 3: [6], 4: [6], 5: [7], 6: [5], 7: [4], 8: [4], 9: [6]}",10.024,10.024,"{0: [10.024301528930664], 1: [10.024667739868164], 2: [10.024765014648438], 3: [10.024667739868164], 4: [10.02469253540039], 5: [10.024593353271484], 6: [10.024667739868164], 7: [10.024618148803711], 8: [10.024544715881348], 9: [10.024618148803711]}",,54,0.0
-2.939,30,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 3, 2: 2, 3: 5, 4: 1, 5: 2, 6: 3, 7: 4, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [3], 2: [2], 3: [5], 4: [1], 5: [2], 6: [3], 7: [4], 8: [4], 9: [4]}",10.024,10.024,"{0: [10.023538589477539], 1: [10.023560523986816], 2: [10.023750305175781], 3: [10.023868560791016], 4: [10.023892402648926], 5: [10.023750305175781], 6: [10.023797988891602], 7: [10.023845672607422], 8: [10.023822784423828], 9: [10.023893356323242]}",,34,0.0
-2.8582,31,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 3, 3: 6, 4: 6, 5: 5, 6: 6, 7: 2, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [3], 3: [6], 4: [6], 5: [5], 6: [6], 7: [2], 8: [4], 9: [5]}",10.023,10.023,"{0: [10.022796630859375], 1: [10.023094177246094], 2: [10.023000717163086], 3: [10.023094177246094], 4: [10.023094177246094], 5: [10.023094177246094], 6: [10.023094177246094], 7: [10.023025512695312], 8: [10.023117065429688], 9: [10.023094177246094]}",,49,0.0
-2.774,32,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 4, 3: 6, 4: 6, 5: 7, 6: 8, 7: 4, 8: 6, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [4], 3: [6], 4: [6], 5: [7], 6: [8], 7: [4], 8: [6], 9: [3]}",10.022,10.022,"{0: [10.022075653076172], 1: [10.022388458251953], 2: [10.022209167480469], 3: [10.022433280944824], 4: [10.02236557006836], 5: [10.022275924682617], 6: [10.022411346435547], 7: [10.022433280944824], 8: [10.022388458251953], 9: [10.02236557006836]}",,54,0.0
-2.6766,33,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 6, 3: 5, 4: 6, 5: 7, 6: 5, 7: 7, 8: 4, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [6], 3: [5], 4: [6], 5: [7], 6: [5], 7: [7], 8: [4], 9: [6]}",10.021,10.021,"{0: [10.021291732788086], 1: [10.021550178527832], 2: [10.02157211303711], 3: [10.021615028381348], 4: [10.021419525146484], 5: [10.021615028381348], 6: [10.021550178527832], 7: [10.021550178527832], 8: [10.021550178527832], 9: [10.021615028381348]}",,54,0.0
-2.5901,34,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 3, 2: 5, 3: 8, 4: 4, 5: 6, 6: 3, 7: 5, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [3], 2: [5], 3: [8], 4: [4], 5: [6], 6: [3], 7: [5], 8: [6], 9: [5]}",10.021,10.021,"{0: [10.020617485046387], 1: [10.020553588867188], 2: [10.020888328552246], 3: [10.020867347717285], 4: [10.020804405212402], 5: [10.020804405212402], 6: [10.020888328552246], 7: [10.020867347717285], 8: [10.02090835571289], 9: [10.020804405212402]}",,48,0.0
-2.5008,35,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 4, 3: 5, 4: 5, 5: 4, 6: 4, 7: 5, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [4], 3: [5], 4: [5], 5: [4], 6: [4], 7: [5], 8: [5], 9: [4]}",10.02,10.02,"{0: [10.019984245300293], 1: [10.020187377929688], 2: [10.020065307617188], 3: [10.020227432250977], 4: [10.020126342773438], 5: [10.020227432250977], 6: [10.020187377929688], 7: [10.020126342773438], 8: [10.020187377929688], 9: [10.020227432250977]}",,47,0.0
-2.3995,36,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 7, 3: 8, 4: 4, 5: 6, 6: 6, 7: 7, 8: 8, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [7], 3: [8], 4: [4], 5: [6], 6: [6], 7: [7], 8: [8], 9: [5]}",10.019,10.019,"{0: [10.01910400390625], 1: [10.019489288330078], 2: [10.01947021484375], 3: [10.019451141357422], 4: [10.019159317016602], 5: [10.01947021484375], 6: [10.019451141357422], 7: [10.019392013549805], 8: [10.019451141357422], 9: [10.019451141357422]}",,59,0.0
