cell_id,azimuth_deg,elevation_deg,tube_radius_m,s_enter_m,s_exit_m,frame_count,points_per_frame,k_per_frame,ranges_per_frame,multi_range_frames,has_multi_range,extra_peak_xyz_per_frame,pdf_centers,pdf_probs,global_peaks_m,peak_delta_m,is_separable
10,0.4197,-0.3501,0.032,89.9996,90.0,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
11,-0.7003,-0.2701,0.032,90.0032,90.0032,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
12,-0.6203,-0.2701,0.032,90.0018,101.6111,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
13,-0.5403,-0.2701,0.032,90.0005,112.5932,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
14,-0.4603,-0.2701,0.032,89.9994,112.5919,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
15,-0.3803,-0.2701,0.032,89.9985,112.5907,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
16,-0.3003,-0.2701,0.032,89.9977,112.5898,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
17,-0.2203,-0.2701,0.032,89.9972,112.5891,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
18,-0.1403,-0.2701,0.032,89.9968,112.5886,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
19,-0.0603,-0.2701,0.032,89.9966,112.5883,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
20,0.0197,-0.2701,0.032,89.9965,112.5882,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
21,0.0997,-0.2701,0.032,89.9966,112.5884,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
22,0.1797,-0.2701,0.032,89.9969,112.5888,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
23,0.2597,-0.2701,0.032,89.9974,112.5894,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
24,0.3397,-0.2701,0.032,89.9981,112.5902,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
25,0.4197,-0.2701,0.032,89.9989,96.5057,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
26,-0.7003,-0.1901,0.032,90.0027,90.0027,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
27,-0.6203,-0.1901,0.032,90.0013,101.6106,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
28,-0.5403,-0.1901,0.032,90.0,112.5926,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
29,-0.4603,-0.1901,0.032,89.9989,112.5912,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
30,-0.3803,-0.1901,0.032,89.998,112.5901,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
31,-0.3003,-0.1901,0.032,89.9972,112.5892,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
32,-0.2203,-0.1901,0.032,89.9967,112.5884,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
33,-0.1403,-0.1901,0.032,89.9963,112.5879,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
34,-0.0603,-0.1901,0.032,89.996,112.5877,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
35,0.0197,-0.1901,0.032,89.996,112.5876,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
36,0.0997,-0.1901,0.032,89.9961,112.5878,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
37,0.1797,-0.1901,0.032,89.9964,112.5882,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
38,0.2597,-0.1901,0.032,89.9969,112.5888,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
39,0.3397,-0.1901,0.032,89.9976,112.5896,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
40,0.4197,-0.1901,0.032,89.9984,96.5051,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
41,-0.7003,-0.1101,0.032,90.0024,90.0024,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
42,-0.6203,-0.1101,0.032,90.0009,101.6102,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
43,-0.5403,-0.1101,0.032,89.9997,112.5922,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
44,-0.4603,-0.1101,0.032,89.9986,112.5908,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
45,-0.3803,-0.1101,0.032,89.9976,112.5897,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
46,-0.3003,-0.1101,0.032,89.9969,112.5887,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
47,-0.2203,-0.1101,0.032,89.9963,112.588,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
48,-0.1403,-0.1101,0.032,89.9959,112.5875,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
49,-0.0603,-0.1101,0.032,89.9957,112.5873,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
50,0.0197,-0.1101,0.032,89.9957,112.5872,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
51,0.0997,-0.1101,0.032,89.9958,112.5874,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
52,0.1797,-0.1101,0.032,89.9961,112.5878,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
53,0.2597,-0.1101,0.032,89.9966,112.5884,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
54,0.3397,-0.1101,0.032,89.9972,112.5892,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
55,0.4197,-0.1101,0.032,89.9981,96.5048,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
56,-0.7003,-0.0301,0.032,90.0022,90.0022,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
57,-0.6203,-0.0301,0.032,90.0008,101.61,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
58,-0.5403,-0.0301,0.032,89.9995,112.592,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
59,-0.4603,-0.0301,0.032,89.9984,112.5906,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
60,-0.3803,-0.0301,0.032,89.9975,112.5895,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
61,-0.3003,-0.0301,0.032,89.9967,112.5886,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
62,-0.2203,-0.0301,0.032,89.9962,112.5878,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
63,-0.1403,-0.0301,0.032,89.9958,112.5873,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
64,-0.0603,-0.0301,0.032,89.9956,112.5871,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
65,0.0197,-0.0301,0.032,89.9955,112.587,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
66,0.0997,-0.0301,0.032,89.9956,112.5872,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
67,0.1797,-0.0301,0.032,89.996,112.5876,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
68,0.2597,-0.0301,0.032,89.9964,112.5882,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
69,0.3397,-0.0301,0.032,89.9971,112.589,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
70,0.4197,-0.0301,0.032,89.9979,96.5046,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
71,-0.7003,0.0499,0.032,90.0023,90.0023,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
72,-0.6203,0.0499,0.032,90.0008,101.6101,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
73,-0.5403,0.0499,0.032,89.9995,112.592,6,"0:0,1:1,2:1,3:1,4:1,5:1,6:0,7:0,8:0,9:1","0:0,1:1,2:1,3:1,4:1,5:1,6:0,7:0,8:0,9:1",1:(100.004448);2:(100.004448);3:(100.004448);4:(100.004448);5:(100.004448);9:(100.004448),,0,,"[99.604448,99.804448,100.004448,100.204448,100.404448]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
74,-0.4603,0.0499,0.032,89.9984,112.5907,8,"0:2,1:2,2:0,3:1,4:1,5:2,6:1,7:2,8:0,9:2","0:1,1:1,2:0,3:1,4:1,5:1,6:1,7:1,8:0,9:1",0:(100.003290);1:(100.003290);3:(100.003181);4:(100.003326);5:(100.003290);6:(100.003326);7:(100.003290);9:(100.003290),,0,,"[100.003196,100.003225,100.003254,100.003283,100.003312]","[0.461538,0.000000,0.000000,0.000000,0.538462]",[],,0
75,-0.3803,0.0499,0.032,89.9975,112.5895,5,"0:1,1:1,2:0,3:1,4:0,5:0,6:1,7:0,8:0,9:1","0:1,1:1,2:0,3:1,4:0,5:0,6:1,7:0,8:0,9:1",0:(100.002243);1:(100.002243);3:(100.002243);6:(100.002243);9:(100.002243),,0,,"[99.602243,99.802243,100.002243,100.202243,100.402243]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
76,-0.3003,0.0499,0.032,89.9968,112.5886,7,"0:1,1:1,2:0,3:1,4:0,5:1,6:1,7:0,8:1,9:1","0:1,1:1,2:0,3:1,4:0,5:1,6:1,7:0,8:1,9:1",0:(100.001480);1:(100.001480);3:(100.001480);5:(100.001480);6:(100.001480);8:(100.001480);9:(100.001480),,0,,"[99.601480,99.801480,100.001480,100.201480,100.401480]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
77,-0.2203,0.0499,0.032,89.9962,112.5879,5,"0:0,1:1,2:0,3:1,4:1,5:0,6:1,7:1,8:0,9:0","0:0,1:1,2:0,3:1,4:1,5:0,6:1,7:1,8:0,9:0",1:(100.000809);3:(100.000809);4:(100.000809);6:(100.000809);7:(100.000809),,0,,"[99.600809,99.800809,100.000809,100.200809,100.400809]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
78,-0.1403,0.0499,0.032,89.9958,112.5874,6,"0:1,1:0,2:1,3:1,4:1,5:1,6:0,7:0,8:0,9:1","0:1,1:0,2:1,3:1,4:1,5:1,6:0,7:0,8:0,9:1",0:(100.000343);2:(100.000343);3:(100.000343);4:(100.000343);5:(100.000343);9:(100.000343),,0,,"[99.600343,99.800343,100.000343,100.200343,100.400343]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
79,-0.0603,0.0499,0.032,89.9956,112.5871,2,"0:0,1:0,2:1,3:0,4:1,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:1,3:0,4:1,5:0,6:0,7:0,8:0,9:0",2:(100.000122);4:(100.000122),,0,,"[99.600122,99.800122,100.000122,100.200122,100.400122]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
80,0.0197,0.0499,0.032,89.9955,112.587,10,"0:3,1:2,2:1,3:3,4:3,5:3,6:1,7:1,8:1,9:1","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1",0:(102.467182);1:(102.467184);2:(102.467178);3:(102.467182);4:(102.467182);5:(102.467182);6:(102.467171);7:(102.467186);8:(102.467178);9:(102.467178),,0,,"[102.467172,102.467175,102.467178,102.467181,102.467184]","[0.263158,0.000000,0.421053,0.000000,0.315789]",[],,0
81,0.0997,0.0499,0.032,89.9957,112.5872,10,"0:1,1:1,2:1,3:2,4:1,5:1,6:1,7:2,8:1,9:1","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1",0:(102.467308);1:(102.467308);2:(102.467308);3:(102.467337);4:(102.467346);5:(102.467346);6:(102.467308);7:(102.467337);8:(102.467308);9:(102.467308),,0,,"[102.467312,102.467319,102.467327,102.467335,102.467342]","[0.666667,0.000000,0.000000,0.000000,0.333333]",[],,0
82,0.1797,0.0499,0.032,89.996,112.5876,8,"0:2,1:2,2:2,3:2,4:1,5:1,6:2,7:1,8:0,9:0","0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:0,9:0",0:(102.467714);1:(102.467714);2:(102.467714);3:(102.467714);4:(102.467674);5:(102.467728);6:(102.467714);7:(102.467674),,0,,"[102.467680,102.467690,102.467701,102.467712,102.467722]","[0.538462,0.000000,0.000000,0.000000,0.461538]",[],,0
83,0.2597,0.0499,0.032,89.9965,112.5882,5,"0:0,1:0,2:1,3:0,4:1,5:1,6:0,7:1,8:0,9:1","0:0,1:0,2:1,3:0,4:1,5:1,6:0,7:1,8:0,9:1",2:(102.468170);4:(102.468170);5:(102.468170);7:(102.468170);9:(102.468170),,0,,"[102.068170,102.268170,102.468170,102.668170,102.868170]","[0.000000,0.000000,1.000000,0.000000,0.000000]",[],,0
84,0.3397,0.0499,0.032,89.9971,112.589,8,"0:2,1:0,2:1,3:1,4:0,5:1,6:3,7:1,8:3,9:1","0:1,1:0,2:1,3:1,4:0,5:1,6:1,7:1,8:1,9:1",0:(102.469000);2:(102.469055);3:(102.468941);5:(102.468834);6:(102.469000);7:(102.468941);8:(102.469000);9:(102.469055),,0,,"[102.468856,102.468900,102.468945,102.468989,102.469033]","[0.307692,0.000000,0.307692,0.000000,0.384615]",[],,0
85,0.4197,0.0499,0.032,89.9979,96.5046,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
86,-0.7003,0.1299,0.032,90.0025,90.0025,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
87,-0.6203,0.1299,0.032,90.001,101.6103,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
88,-0.5403,0.1299,0.032,89.9997,112.5923,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
89,-0.4603,0.1299,0.032,89.9986,112.5909,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
90,-0.3803,0.1299,0.032,89.9977,112.5898,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
91,-0.3003,0.1299,0.032,89.997,112.5888,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
92,-0.2203,0.1299,0.032,89.9964,112.5881,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
93,-0.1403,0.1299,0.032,89.996,112.5876,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
94,-0.0603,0.1299,0.032,89.9958,112.5873,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
95,0.0197,0.1299,0.032,89.9957,112.5873,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
96,0.0997,0.1299,0.032,89.9959,112.5874,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
97,0.1797,0.1299,0.032,89.9962,112.5878,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
98,0.2597,0.1299,0.032,89.9967,112.5884,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
99,0.3397,0.1299,0.032,89.9973,112.5893,0,"0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0","0:0,1:0,2:0,3:0,4:0,5:0,6:0,7:0,8:0,9:0",,,0,,[],[],[],,0
