cell_id,frame_id,num_groups,peaks,counts,n_points
249,0,1,10.014829,5,5
249,1,1,10.014829,6,6
249,2,1,10.014868,4,4
249,3,1,10.014760,4,4
249,4,1,10.014829,2,2
249,5,1,10.014829,5,5
249,6,1,10.014829,7,7
249,7,1,10.014839,6,6
249,8,1,10.014829,7,7
249,9,1,10.014780,4,4
250,0,1,10.014490,6,6
250,1,1,10.014471,4,4
250,2,1,10.014453,6,6
250,3,1,10.014417,2,2
250,4,1,10.014481,7,7
250,5,1,10.014363,2,2
250,6,1,10.014444,5,5
250,7,1,10.014481,6,6
250,8,1,10.014444,8,8
250,9,1,10.014426,3,3
251,0,1,10.014085,4,4
251,1,1,10.014101,4,4
251,2,1,10.014101,7,7
251,3,1,10.014110,6,6
251,4,1,10.014101,5,5
251,5,1,10.014151,4,4
251,6,1,10.014077,7,7
251,7,1,10.014135,6,6
251,8,1,10.014126,7,7
251,9,1,10.014126,6,6
252,0,1,10.013828,4,4
252,1,1,10.013836,4,4
252,2,1,10.013836,6,6
252,3,1,10.013783,3,3
252,5,1,10.013836,6,6
252,6,1,10.013851,2,2
252,7,1,10.013836,5,5
252,8,1,10.013828,9,9
252,9,1,10.013836,7,7
253,0,1,10.013552,4,4
253,1,1,10.013532,3,3
253,2,1,10.013512,5,5
253,3,1,10.013559,6,6
253,4,1,10.013546,4,4
253,5,1,10.013559,6,6
253,6,1,10.013526,6,6
253,7,1,10.013512,5,5
253,8,1,10.013546,5,5
253,9,1,10.013446,2,2
254,0,1,10.013307,5,5
254,1,1,10.013307,8,8
254,2,1,10.013307,6,6
254,3,1,10.013295,6,6
254,4,1,10.013289,5,5
254,5,1,10.013260,5,5
254,6,1,10.013313,5,5
254,7,1,10.013307,7,7
254,8,1,10.013307,7,7
254,9,1,10.013307,8,8
255,0,1,10.013087,5,5
255,1,1,10.013082,5,5
255,2,1,10.013072,5,5
255,3,1,10.013082,3,3
255,4,1,10.013092,6,6
255,5,1,10.013102,2,2
255,6,1,10.013087,7,7
255,7,1,10.013087,4,4
255,8,1,10.013087,5,5
255,9,1,10.013087,7,7
256,0,1,10.012899,6,6
256,1,1,10.012916,4,4
256,2,1,10.012908,8,8
256,3,1,10.012899,5,5
256,4,1,10.012912,5,5
256,5,1,10.012908,6,6
256,6,1,10.012916,5,5
256,7,1,10.012895,7,7
256,8,1,10.012882,4,4
256,9,1,10.012908,7,7
257,0,1,10.012740,6,6
257,1,1,10.012750,6,6
257,2,1,10.012754,3,3
257,3,1,10.012750,7,7
257,4,1,10.012740,5,5
257,5,1,10.012750,6,6
257,6,1,10.012750,8,8
257,7,1,10.012754,2,2
257,8,1,10.012743,3,3
257,9,1,10.012750,4,4
258,0,1,10.012630,4,4
258,1,1,10.012630,6,6
258,2,1,10.012630,7,7
258,3,1,10.012633,5,5
258,4,1,10.012633,8,8
258,5,1,10.012628,3,3
258,6,1,10.012606,4,4
258,7,1,10.012630,5,5
258,8,1,10.012630,5,5
258,9,1,10.012614,5,5
259,0,1,10.012524,5,5
259,1,1,10.012535,7,7
259,2,1,10.012533,4,4
259,3,1,10.012535,6,6
259,4,1,10.012535,5,5
259,5,1,10.012524,7,7
259,6,1,10.012530,5,5
259,7,1,10.012539,5,5
259,8,1,10.012535,7,7
259,9,1,10.012535,6,6
261,0,1,10.012444,7,7
261,1,1,10.012446,9,9
261,2,1,10.012445,6,6
261,3,1,10.012446,8,8
261,4,1,10.012447,5,5
261,5,1,10.012446,7,7
261,6,1,10.012444,6,6
261,7,1,10.012446,5,5
261,8,1,10.012445,6,6
261,9,1,10.012447,2,2
262,1,1,10.012432,1,1
262,4,1,10.012432,1,1
262,5,1,10.012432,1,1
262,6,1,10.012432,1,1
262,7,1,10.012432,1,1
262,8,1,10.012432,1,1
262,9,1,10.012432,1,1
341,0,1,10.059143,2,2
341,1,1,10.059189,2,2
341,3,1,10.059143,3,3
341,4,1,10.059189,2,2
341,5,1,10.059143,2,2
341,6,1,10.059004,2,2
341,7,1,10.058865,1,1
341,8,1,10.059004,2,2
341,9,1,10.058865,1,1
342,0,1,10.058318,5,5
342,1,1,10.058318,6,6
342,2,1,10.057909,5,5
342,3,1,10.058182,5,5
342,4,1,10.058182,2,2
342,5,1,10.058318,6,6
342,6,1,10.058364,5,5
342,7,1,10.057909,3,3
342,8,1,10.058318,4,4
342,9,1,10.058409,5,5
343,0,1,10.056643,7,7
343,1,1,10.056732,4,4
343,2,1,10.055972,3,3
343,3,1,10.056643,5,5
343,4,1,10.056598,4,4
343,5,1,10.056419,5,5
343,6,1,10.056732,6,6
343,7,1,10.056643,7,7
343,8,1,10.056688,3,3
343,9,1,10.056553,6,6
344,0,1,10.054865,5,5
344,1,1,10.054997,5,5
344,2,1,10.054953,6,6
344,3,1,10.054778,7,7
344,4,1,10.054690,5,5
344,5,1,10.054558,3,3
344,6,1,10.054997,5,5
344,7,1,10.054909,6,6
344,8,1,10.055041,5,5
344,9,1,10.054909,6,6
345,0,1,10.053294,6,6
345,1,1,10.053251,6,6
345,2,1,10.053294,5,5
345,3,1,10.053294,8,8
345,4,1,10.053294,6,6
345,5,1,10.053079,5,5
345,6,1,10.053338,7,7
345,7,1,10.052821,3,3
345,8,1,10.053338,4,4
345,9,1,10.053294,8,8
346,0,1,10.051709,6,6
346,1,1,10.051625,7,7
346,2,1,10.051498,5,5
346,3,1,10.050991,4,4
346,4,1,10.051244,2,2
346,5,1,10.051625,4,4
346,6,1,10.051498,5,5
346,7,1,10.051625,5,5
346,8,1,10.051667,7,7
346,9,1,10.051625,5,5
347,0,1,10.050195,3,3
347,1,1,10.050071,8,8
347,2,1,10.050112,7,7
347,3,1,10.050071,6,6
347,4,1,10.050071,9,9
347,5,1,10.050071,5,5
347,6,1,10.050071,7,7
347,7,1,10.049698,6,6
347,8,1,10.050195,6,6
347,9,1,10.049946,4,4
348,0,1,10.048099,3,3
348,1,1,10.048424,2,2
348,2,1,10.048343,6,6
348,3,1,10.048343,5,5
348,4,1,10.048465,5,5
348,5,1,10.048343,5,5
348,6,1,10.048505,7,7
348,7,1,10.048465,8,8
348,8,1,10.048465,7,7
348,9,1,10.048505,6,6
349,0,1,10.046931,4,4
349,1,1,10.046971,8,8
349,2,1,10.046852,5,5
349,3,1,10.047011,6,6
349,4,1,10.046971,6,6
349,5,1,10.046852,6,6
349,6,1,10.046971,4,4
349,7,1,10.047011,5,5
349,8,1,10.046852,5,5
349,9,1,10.046971,4,4
350,0,1,10.045429,8,8
350,1,1,10.045078,6,6
350,2,1,10.045507,3,3
350,3,1,10.045312,4,4
350,4,1,10.045468,5,5
350,5,1,10.045312,5,5
350,6,1,10.045078,6,6
350,7,1,10.045468,2,2
350,8,1,10.045312,7,7
350,9,1,10.045507,5,5
351,0,1,10.043881,6,6
351,1,1,10.044034,6,6
351,2,1,10.043995,7,7
351,3,1,10.043728,4,4
351,4,1,10.043995,8,8
351,5,1,10.043995,8,8
351,6,1,10.044072,7,7
351,7,1,10.043805,7,7
351,8,1,10.043995,3,3
351,9,1,10.043499,3,3
352,0,1,10.042517,5,5
352,1,1,10.042405,6,6
352,2,1,10.041733,2,2
352,3,1,10.042517,5,5
352,4,1,10.042293,6,6
352,5,1,10.042666,4,4
352,6,1,10.042592,5,5
352,7,1,10.042330,4,4
352,8,1,10.042517,5,5
352,9,1,10.042517,6,6
353,0,1,10.040596,4,4
353,1,1,10.041144,7,7
353,2,1,10.041254,5,5
353,3,1,10.041254,5,5
353,4,1,10.040706,4,4
353,5,1,10.041180,7,7
353,6,1,10.040925,4,4
353,7,1,10.041144,9,9
353,8,1,10.041144,5,5
353,9,1,10.041144,6,6
354,0,1,10.039729,4,4
354,1,1,10.039300,3,3
354,2,1,10.039729,5,5
354,3,1,10.039800,6,6
354,4,1,10.039657,4,4
354,5,1,10.039622,5,5
354,6,1,10.039515,5,5
354,7,1,10.039550,3,3
354,8,1,10.039515,6,6
354,9,1,10.039622,8,8
355,0,1,10.038416,7,7
355,1,1,10.038416,7,7
355,2,1,10.038416,8,8
355,3,1,10.038486,6,6
355,4,1,10.038486,3,3
355,5,1,10.038416,8,8
355,6,1,10.038346,5,5
355,7,1,10.038416,6,6
355,8,1,10.038312,4,4
355,9,1,10.038207,5,5
356,0,1,10.037133,5,5
356,1,1,10.036962,8,8
356,2,1,10.037099,6,6
356,3,1,10.037065,7,7
356,4,1,10.036962,4,4
356,5,1,10.036860,6,6
356,6,1,10.036962,5,5
356,7,1,10.037065,5,5
356,8,1,10.037065,6,6
356,9,1,10.036962,6,6
357,0,1,10.035446,3,3
357,1,1,10.035712,5,5
357,2,1,10.035912,4,4
357,3,1,10.035812,8,8
357,4,1,10.035812,6,6
357,5,1,10.035845,8,8
357,6,1,10.035812,5,5
357,7,1,10.035612,7,7
357,8,1,10.035812,6,6
357,9,1,10.035746,4,4
358,0,1,10.034134,4,4
358,1,1,10.034232,3,3
358,2,1,10.034394,5,5
358,3,1,10.034459,3,3
358,4,1,10.034524,8,8
358,5,1,10.034459,4,4
358,6,1,10.034232,5,5
358,7,1,10.034654,4,4
358,8,1,10.034524,7,7
358,9,1,10.034232,4,4
359,0,1,10.033331,7,7
359,1,1,10.033331,6,6
359,2,1,10.033236,6,6
359,3,1,10.033236,4,4
359,4,1,10.033141,4,4
359,5,1,10.033331,3,3
359,6,1,10.033331,3,3
359,7,1,10.033078,3,3
359,8,1,10.033363,6,6
359,9,1,10.033268,6,6
360,0,1,10.032230,3,3
360,1,1,10.032014,3,3
360,2,1,10.032076,5,5
360,3,1,10.031736,2,2
360,4,1,10.032137,4,4
360,5,1,10.031705,2,2
360,6,1,10.032106,6,6
360,7,1,10.031490,1,1
360,8,1,10.031983,2,2
360,9,1,10.031983,2,2
361,0,1,10.031094,4,4
361,1,1,10.030884,7,7
361,2,1,10.031004,6,6
361,3,1,10.030974,6,6
361,4,1,10.030974,7,7
361,5,1,10.030884,3,3
361,6,1,10.030884,7,7
361,7,1,10.030614,4,4
361,8,1,10.030974,9,9
361,9,1,10.030974,7,7
362,0,1,10.029725,6,6
362,1,1,10.029812,7,7
362,2,1,10.029812,5,5
362,3,1,10.029520,3,3
362,4,1,10.029812,2,2
362,5,1,10.029812,5,5
362,6,1,10.029900,5,5
362,7,1,10.029812,7,7
362,8,1,10.029841,4,4
362,9,1,10.029754,6,6
363,0,1,10.028797,7,7
363,1,1,10.028740,8,8
363,2,1,10.028654,5,5
363,3,1,10.028683,5,5
363,4,1,10.028740,5,5
363,5,1,10.028740,10,10
363,6,1,10.028740,7,7
363,7,1,10.028740,5,5
363,8,1,10.028768,5,5
363,9,1,10.028740,6,6
364,0,1,10.027669,4,4
364,1,1,10.027558,5,5
364,2,1,10.027641,3,3
364,3,1,10.027641,8,8
364,4,1,10.027558,2,2
364,5,1,10.027669,4,4
364,6,1,10.027641,6,6
364,7,1,10.027641,5,5
364,8,1,10.027614,5,5
364,9,1,10.027558,5,5
365,0,1,10.026628,6,6
365,1,1,10.026548,9,9
365,2,1,10.026628,6,6
365,3,1,10.026548,7,7
365,4,1,10.026548,5,5
365,5,1,10.026628,7,7
365,6,1,10.026628,8,8
365,7,1,10.026628,7,7
365,8,1,10.026628,5,5
365,9,1,10.026628,6,6
366,0,1,10.025541,3,3
366,1,1,10.025619,5,5
366,2,1,10.025593,4,4
366,3,1,10.025593,3,3
366,4,1,10.025593,6,6
366,5,1,10.025619,6,6
366,6,1,10.025697,4,4
366,7,1,10.025593,6,6
366,8,1,10.025437,5,5
366,9,1,10.025619,6,6
367,0,1,10.024363,5,5
367,1,1,10.024565,4,4
367,2,1,10.024565,6,6
367,3,1,10.024640,6,6
367,4,1,10.024111,3,3
367,5,1,10.024565,7,7
367,6,1,10.024716,4,4
367,7,1,10.024590,7,7
367,8,1,10.024338,3,3
367,9,1,10.024615,6,6
368,0,1,10.023668,6,6
368,1,1,10.023668,3,3
368,2,1,10.023692,8,8
368,3,1,10.023594,7,7
368,4,1,10.023594,6,6
368,5,1,10.023546,6,6
368,6,1,10.023375,3,3
368,7,1,10.023497,4,4
368,8,1,10.023521,2,2
368,9,1,10.023594,4,4
369,0,1,10.022704,8,8
369,1,1,10.022775,7,7
369,2,1,10.022775,8,8
369,3,1,10.022704,8,8
369,4,1,10.022775,7,7
369,5,1,10.022657,5,5
369,6,1,10.022775,7,7
369,7,1,10.022798,6,6
369,8,1,10.022751,4,4
369,9,1,10.022657,5,5
370,0,1,10.021910,7,7
370,1,1,10.021888,6,6
370,2,1,10.021865,6,6
370,3,1,10.021910,4,4
370,4,1,10.021842,5,5
370,5,1,10.021819,4,4
370,6,1,10.021660,4,4
370,7,1,10.021819,6,6
370,8,1,10.021888,6,6
370,9,1,10.021819,5,5
371,0,1,10.020966,6,6
371,1,1,10.021032,6,6
371,2,1,10.021032,6,6
371,3,1,10.021032,6,6
371,4,1,10.021053,5,5
371,5,1,10.021010,4,4
371,6,1,10.021032,9,9
371,7,1,10.021075,5,5
371,8,1,10.021032,6,6
371,9,1,10.020966,5,5
372,0,1,10.020121,6,6
372,1,1,10.020079,4,4
372,2,1,10.020206,4,4
372,3,1,10.020185,7,7
372,4,1,10.020206,4,4
372,5,1,10.020269,1,1
372,6,1,10.020143,5,5
372,7,1,10.020269,1,1
372,8,1,10.020121,5,5
372,9,1,10.020185,6,6
373,0,1,10.019411,4,4
373,1,1,10.019452,3,3
373,2,1,10.019106,1,1
373,3,1,10.019289,5,5
373,4,1,10.019431,5,5
373,5,1,10.019411,6,6
373,6,1,10.019411,3,3
373,7,1,10.019513,3,3
373,8,1,10.019350,8,8
373,9,1,10.019350,6,6
374,0,1,10.018627,8,8
374,1,1,10.018647,4,4
374,2,1,10.018217,2,2
374,3,1,10.018569,4,4
374,4,1,10.018627,5,5
374,5,1,10.018588,5,5
374,6,1,10.018510,6,6
374,7,1,10.018647,4,4
374,8,1,10.018705,4,4
374,9,1,10.018627,7,7
375,0,1,10.017913,5,5
375,1,1,10.017857,7,7
375,2,1,10.017913,9,9
375,3,1,10.017913,7,7
375,4,1,10.017913,6,6
375,5,1,10.017951,4,4
375,6,1,10.017820,4,4
375,7,1,10.017876,3,3
375,8,1,10.017913,8,8
375,9,1,10.017951,7,7
376,0,1,10.017228,7,7
376,1,1,10.017031,5,5
376,2,1,10.017103,6,6
376,3,1,10.017156,4,4
376,4,1,10.017138,4,4
376,5,1,10.017210,6,6
376,6,1,10.017192,3,3
376,7,1,10.017192,6,6
376,8,1,10.017192,7,7
376,9,1,10.017192,3,3
377,0,1,10.016520,6,6
377,1,1,10.016555,6,6
377,2,1,10.016503,7,7
377,3,1,10.016435,5,5
377,4,1,10.016572,5,5
377,5,1,10.016520,4,4
377,6,1,10.016538,6,6
377,7,1,10.016623,3,3
377,8,1,10.016606,5,5
377,9,1,10.016589,5,5
378,0,1,10.015896,4,4
378,1,1,10.015879,5,5
378,2,1,10.015879,7,7
378,3,1,10.015732,4,4
378,4,1,10.015879,5,5
378,5,1,10.015732,6,6
378,6,1,10.015830,4,4
378,7,1,10.015879,7,7
378,8,1,10.015814,1,1
378,9,1,10.015879,5,5
379,0,1,10.015238,6,6
379,1,1,10.015238,5,5
379,2,1,10.015284,9,9
379,3,1,10.015238,7,7
379,4,1,10.015300,6,6
379,5,1,10.015145,2,2
379,6,1,10.015284,7,7
379,7,1,10.015176,3,3
379,8,1,10.015253,4,4
379,9,1,10.015284,6,6
380,0,1,10.014645,2,2
380,1,1,10.014556,5,5
380,2,1,10.014689,6,6
380,3,1,10.014703,4,4
380,4,1,10.014659,5,5
380,5,1,10.014689,4,4
380,6,1,10.014645,7,7
380,7,1,10.014689,6,6
380,8,1,10.014718,5,5
380,9,1,10.014689,6,6
381,0,1,10.014111,6,6
381,1,1,10.014070,8,8
381,2,1,10.014167,7,7
381,3,1,10.014111,7,7
381,4,1,10.014167,5,5
381,5,1,10.014181,7,7
381,6,1,10.014153,7,7
381,7,1,10.014111,6,6
381,8,1,10.014125,6,6
381,9,1,10.014153,5,5
382,0,1,10.013620,7,7
382,1,1,10.013594,3,3
382,2,1,10.013620,8,8
382,3,1,10.013581,6,6
382,4,1,10.013646,6,6
382,5,1,10.013620,6,6
382,6,1,10.013620,6,6
382,7,1,10.013581,8,8
382,8,1,10.013633,5,5
382,9,1,10.013620,6,6
383,0,1,10.013107,6,6
383,1,1,10.013144,8,8
383,2,1,10.013070,4,4
383,3,1,10.013144,8,8
383,4,1,10.013046,6,6
383,5,1,10.013144,10,10
383,6,1,10.013144,6,6
383,7,1,10.013107,6,6
383,8,1,10.013169,4,4
383,9,1,10.013156,6,6
384,0,1,10.012662,5,5
384,1,1,10.012731,2,2
384,2,1,10.012743,3,3
384,3,1,10.012674,4,4
384,4,1,10.012720,4,4
384,5,1,10.012582,4,4
384,6,1,10.012639,5,5
384,7,1,10.012685,7,7
384,8,1,10.012639,5,5
384,9,1,10.012674,7,7
385,0,1,10.012161,4,4
385,1,1,10.012257,7,7
385,2,1,10.012268,6,6
385,3,1,10.012300,4,4
385,4,1,10.012268,8,8
385,5,1,10.012225,7,7
385,6,1,10.012257,7,7
385,7,1,10.012204,4,4
385,8,1,10.012257,7,7
385,9,1,10.012246,6,6
386,0,1,10.011869,5,5
386,1,1,10.011770,3,3
386,2,1,10.011849,4,4
386,3,1,10.011899,3,3
386,4,1,10.011849,7,7
386,5,1,10.011820,4,4
386,6,1,10.011820,6,6
386,7,1,10.011790,4,4
386,8,1,10.011820,6,6
386,9,1,10.011721,2,2
387,0,1,10.011519,4,4
387,1,1,10.011465,7,7
387,2,1,10.011501,7,7
387,3,1,10.011510,4,4
387,4,1,10.011438,6,6
387,5,1,10.011465,7,7
387,6,1,10.011492,5,5
387,7,1,10.011528,6,6
387,8,1,10.011510,7,7
387,9,1,10.011465,5,5
388,0,1,10.011164,5,5
388,1,1,10.011155,5,5
388,2,1,10.011147,6,6
388,3,1,10.011147,3,3
388,4,1,10.011130,6,6
388,5,1,10.011164,7,7
388,6,1,10.011172,3,3
388,7,1,10.011164,6,6
388,8,1,10.011155,7,7
388,9,1,10.011114,5,5
389,0,1,10.010886,2,2
389,1,1,10.010759,6,6
389,2,1,10.010834,2,2
389,3,1,10.010812,6,6
389,4,1,10.010827,6,6
389,5,1,10.010804,6,6
389,6,1,10.010879,5,5
389,7,1,10.010827,7,7
389,8,1,10.010849,8,8
389,9,1,10.010871,5,5
390,0,1,10.010587,4,4
390,1,1,10.010567,3,3
390,2,1,10.010547,4,4
390,3,1,10.010553,5,5
390,4,1,10.010533,4,4
390,5,1,10.010567,6,6
390,6,1,10.010567,5,5
390,7,1,10.010580,5,5
390,8,1,10.010580,5,5
390,9,1,10.010446,2,2
391,0,1,10.010293,5,5
391,1,1,10.010334,4,4
391,2,1,10.010293,4,4
391,3,1,10.010328,6,6
391,4,1,10.010205,2,2
391,5,1,10.010299,5,5
391,6,1,10.010310,7,7
391,7,1,10.010310,7,7
391,8,1,10.010293,7,7
391,9,1,10.010328,7,7
392,0,1,10.010083,3,3
392,1,1,10.010103,5,5
392,2,1,10.010093,7,7
392,3,1,10.010113,6,6
392,4,1,10.010113,7,7
392,5,1,10.010078,7,7
392,6,1,10.010108,6,6
392,7,1,10.010113,4,4
392,8,1,10.010108,7,7
392,9,1,10.010113,7,7
393,0,1,10.009933,6,6
393,1,1,10.009937,5,5
393,2,1,10.009929,6,6
393,3,1,10.009929,7,7
393,4,1,10.009929,6,6
393,5,1,10.009929,6,6
393,6,1,10.009929,6,6
393,7,1,10.009937,6,6
393,8,1,10.009933,7,7
393,9,1,10.009929,6,6
394,0,1,10.009754,5,5
394,1,1,10.009733,3,3
394,2,1,10.009733,3,3
394,3,1,10.009761,4,4
394,4,1,10.009754,4,4
394,5,1,10.009761,4,4
394,6,1,10.009761,4,4
394,7,1,10.009768,4,4
394,8,1,10.009771,5,5
394,9,1,10.009761,5,5
395,0,1,10.009651,4,4
395,1,1,10.009638,5,5
395,2,1,10.009659,6,6
395,3,1,10.009643,7,7
395,4,1,10.009654,7,7
395,5,1,10.009651,5,5
395,6,1,10.009619,2,2
395,7,1,10.009635,5,5
395,8,1,10.009651,7,7
395,9,1,10.009654,6,6
396,0,1,10.009558,7,7
396,1,1,10.009551,6,6
396,2,1,10.009564,3,3
396,3,1,10.009534,3,3
396,4,1,10.009545,5,5
396,5,1,10.009551,6,6
396,6,1,10.009558,4,4
396,7,1,10.009560,3,3
396,8,1,10.009558,5,5
396,9,1,10.009558,6,6
398,0,1,10.009463,4,4
398,1,1,10.009466,8,8
398,2,1,10.009466,6,6
398,3,1,10.009467,7,7
398,4,1,10.009467,7,7
398,5,1,10.009467,6,6
398,6,1,10.009466,4,4
398,7,1,10.009466,6,6
398,8,1,10.009467,4,4
398,9,1,10.009467,5,5
399,5,1,10.009453,1,1
399,7,1,10.009453,1,1
399,8,1,10.009453,1,1
399,9,1,10.009453,1,1
478,0,1,10.056559,3,3
478,2,1,10.056420,2,2
478,3,1,10.056559,3,3
478,4,1,10.056466,1,1
