azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-4.4032,14,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 5, 3: 6, 4: 5, 5: 6, 6: 6, 7: 6, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [5], 3: [6], 4: [5], 5: [6], 6: [6], 7: [6], 8: [4], 9: [4]}",10.04,10.04,"{0: [10.039946556091309], 1: [10.040480613708496], 2: [10.040445327758789], 3: [10.040445327758789], 4: [10.040336608886719], 5: [10.040480613708496], 6: [10.040336608886719], 7: [10.040122985839844], 8: [10.040445327758789], 9: [10.040515899658203]}",,53,0.0
-4.3037,15,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 4, 2: 7, 3: 8, 4: 5, 5: 6, 6: 6, 7: 7, 8: 5, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [4], 2: [7], 3: [8], 4: [5], 5: [6], 6: [6], 7: [7], 8: [5], 9: [7]}",10.039,10.039,"{0: [10.03854751586914], 1: [10.039138793945312], 2: [10.039138793945312], 3: [10.039138793945312], 4: [10.039033889770508], 5: [10.038928985595703], 6: [10.039207458496094], 7: [10.039138793945312], 8: [10.039173126220703], 9: [10.039068222045898]}",,58,0.0
-4.2031,16,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 6, 2: 8, 3: 6, 4: 8, 5: 4, 6: 5, 7: 5, 8: 3, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [6], 2: [8], 3: [6], 4: [8], 5: [4], 6: [5], 7: [5], 8: [3], 9: [5]}",10.037,10.037,"{0: [10.037149429321289], 1: [10.037827491760254], 2: [10.03779411315918], 3: [10.037656784057617], 4: [10.03779411315918], 5: [10.037622451782227], 6: [10.037895202636719], 7: [10.037656784057617], 8: [10.037691116333008], 9: [10.037691116333008]}",,57,0.0
-4.1059,17,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 7, 2: 5, 3: 7, 4: 4, 5: 2, 6: 5, 7: 5, 8: 4, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [7], 2: [5], 3: [7], 4: [4], 5: [2], 6: [5], 7: [5], 8: [4], 9: [6]}",10.036,10.036,"{0: [10.03598403930664], 1: [10.03651237487793], 2: [10.036479949951172], 3: [10.036479949951172], 4: [10.036380767822266], 5: [10.036445617675781], 6: [10.036479949951172], 7: [10.03651237487793], 8: [10.03651237487793], 9: [10.036479949951172]}",,49,0.0
-4.0199,18,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 7, 2: 3, 3: 3, 4: 5, 5: 4, 6: 4, 7: 5, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [7], 2: [3], 3: [3], 4: [5], 5: [4], 6: [4], 7: [5], 8: [6], 9: [4]}",10.035,10.035,"{0: [10.034940719604492], 1: [10.03542709350586], 2: [10.035165786743164], 3: [10.035393714904785], 4: [10.03542709350586], 5: [10.03542709350586], 6: [10.035459518432617], 7: [10.03542709350586], 8: [10.03542709350586], 9: [10.035165786743164]}",,45,0.0
-3.9308,19,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 7, 3: 3, 4: 6, 5: 9, 6: 7, 7: 2, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [7], 3: [3], 4: [6], 5: [9], 6: [7], 7: [2], 8: [6], 9: [5]}",10.034,10.034,"{0: [10.03388786315918], 1: [10.034427642822266], 2: [10.034269332885742], 3: [10.034427642822266], 4: [10.034269332885742], 5: [10.034364700317383], 6: [10.034364700317383], 7: [10.034013748168945], 8: [10.034364700317383], 9: [10.034396171569824]}",,55,0.0
-3.8459,20,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 4, 3: 7, 4: 4, 5: 5, 6: 4, 7: 3, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [4], 3: [7], 4: [4], 5: [5], 6: [4], 7: [3], 8: [5], 9: [6]}",10.033,10.033,"{0: [10.032891273498535], 1: [10.033324241638184], 2: [10.033263206481934], 3: [10.033263206481934], 4: [10.033263206481934], 5: [10.033263206481934], 6: [10.03316879272461], 7: [10.033167839050293], 8: [10.033324241638184], 9: [10.033324241638184]}",,47,0.0
-3.7488,21,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 6, 2: 4, 3: 6, 4: 4, 5: 5, 6: 5, 7: 4, 8: 5, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [6], 2: [4], 3: [6], 4: [4], 5: [5], 6: [5], 7: [4], 8: [5], 9: [7]}",10.032,10.032,"{0: [10.03170394897461], 1: [10.032217979431152], 2: [10.032247543334961], 3: [10.032217979431152], 4: [10.032217979431152], 5: [10.032035827636719], 6: [10.032247543334961], 7: [10.032126426696777], 8: [10.032278060913086], 9: [10.032035827636719]}",,49,0.0
-3.6425,22,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 2, 2: 6, 3: 3, 4: 5, 5: 3, 6: 3, 7: 6, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [2], 2: [6], 3: [3], 4: [5], 5: [3], 6: [3], 7: [6], 8: [4], 9: [4]}",10.031,10.031,"{0: [10.030607223510742], 1: [10.030781745910645], 2: [10.03087043762207], 3: [10.03087043762207], 4: [10.03087043762207], 5: [10.031107902526855], 6: [10.030723571777344], 7: [10.031018257141113], 8: [10.030960083007812], 9: [10.031107902526855]}",,41,0.0
-3.5504,23,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 4, 3: 5, 4: 7, 5: 4, 6: 7, 7: 6, 8: 8, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [4], 3: [5], 4: [7], 5: [4], 6: [7], 7: [6], 8: [8], 9: [8]}",10.03,10.03,"{0: [10.029569625854492], 1: [10.029998779296875], 2: [10.02996826171875], 3: [10.029826164245605], 4: [10.029998779296875], 5: [10.029912948608398], 6: [10.029998779296875], 7: [10.029826164245605], 8: [10.029998779296875], 9: [10.029998779296875]}",,60,0.0
-3.4492,24,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 6, 2: 8, 3: 7, 4: 6, 5: 5, 6: 5, 7: 8, 8: 7, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [6], 2: [8], 3: [7], 4: [6], 5: [5], 6: [5], 7: [8], 8: [7], 9: [6]}",10.029,10.029,"{0: [10.028448104858398], 1: [10.028949737548828], 2: [10.029004096984863], 3: [10.028864860534668], 4: [10.028669357299805], 5: [10.029004096984863], 6: [10.02869701385498], 7: [10.028949737548828], 8: [10.028837203979492], 9: [10.028922080993652]}",,65,0.0
-3.3392,25,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 3, 3: 4, 4: 5, 5: 5, 6: 2, 7: 7, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [3], 3: [4], 4: [5], 5: [5], 6: [2], 7: [7], 8: [6], 9: [5]}",10.027,10.027,"{0: [10.027387619018555], 1: [10.027547836303711], 2: [10.02784538269043], 3: [10.027765274047852], 4: [10.02760124206543], 5: [10.02760124206543], 6: [10.027627944946289], 7: [10.027765274047852], 8: [10.02768325805664], 9: [10.027765274047852]}",,46,0.0
-3.2617,26,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 3, 2: 4, 3: 4, 4: 1, 5: 4, 6: 5, 7: 3, 8: 2, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [3], 2: [4], 3: [4], 4: [1], 5: [4], 6: [5], 7: [3], 8: [2], 9: [6]}",10.027,10.027,"{0: [10.026618003845215], 1: [10.026933670043945], 2: [10.02685546875], 3: [10.02688217163086], 4: [10.026906967163086], 5: [10.026802062988281], 6: [10.026776313781738], 7: [10.02685546875], 8: [10.026749610900879], 9: [10.02685546875]}",,36,0.0
-3.1707,27,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 6, 3: 8, 4: 5, 5: 4, 6: 4, 7: 8, 8: 2, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [6], 3: [8], 4: [5], 5: [4], 6: [4], 7: [8], 8: [2], 9: [7]}",10.026,10.026,"{0: [10.025741577148438], 1: [10.026049613952637], 2: [10.026049613952637], 3: [10.02607536315918], 4: [10.025895118713379], 5: [10.02581787109375], 6: [10.025741577148438], 7: [10.026049613952637], 8: [10.026150703430176], 9: [10.026049613952637]}",,53,0.0
-3.0598,28,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 8, 1: 5, 2: 3, 3: 4, 4: 8, 5: 6, 6: 4, 7: 6, 8: 4, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [8], 1: [5], 2: [3], 3: [4], 4: [8], 5: [6], 6: [4], 7: [6], 8: [4], 9: [7]}",10.025,10.025,"{0: [10.024593353271484], 1: [10.02496337890625], 2: [10.024617195129395], 3: [10.024938583374023], 4: [10.025063514709473], 5: [10.025087356567383], 6: [10.024938583374023], 7: [10.025063514709473], 8: [10.02496337890625], 9: [10.025038719177246]}",,55,0.0
-2.9721,29,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 2, 2: 2, 3: 4, 4: 3, 5: 3, 6: 4, 7: 5, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [2], 2: [2], 3: [4], 4: [3], 5: [3], 6: [4], 7: [5], 8: [4], 9: [4]}",10.024,10.024,"{0: [10.023822784423828], 1: [10.02413272857666], 2: [10.023963928222656], 3: [10.023988723754883], 4: [10.02418041229248], 5: [10.024012565612793], 6: [10.02413272857666], 7: [10.02415657043457], 8: [10.02413272857666], 9: [10.02406120300293]}",,36,0.0
-2.894,30,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 5, 3: 4, 4: 3, 5: 4, 6: 5, 7: 4, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [5], 3: [4], 4: [3], 5: [4], 6: [5], 7: [4], 8: [4], 9: [4]}",10.023,10.023,"{0: [10.023117065429688], 1: [10.023396492004395], 2: [10.023490905761719], 3: [10.023490905761719], 4: [10.023094177246094], 5: [10.023372650146484], 6: [10.023444175720215], 7: [10.023444175720215], 8: [10.023303985595703], 9: [10.023326873779297]}",,41,0.0
-2.8009,31,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 8, 2: 5, 3: 6, 4: 5, 5: 5, 6: 5, 7: 7, 8: 3, 9: 9}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [8], 2: [5], 3: [6], 4: [5], 5: [5], 6: [5], 7: [7], 8: [3], 9: [9]}",10.022,10.022,"{0: [10.02236557006836], 1: [10.022660255432129], 2: [10.022683143615723], 3: [10.022591590881348], 4: [10.022455215454102], 5: [10.022591590881348], 6: [10.022614479064941], 7: [10.022660255432129], 8: [10.02268123626709], 9: [10.022683143615723]}",,58,0.0
-2.6945,32,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 5, 3: 5, 4: 3, 5: 5, 6: 7, 7: 5, 8: 8, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [5], 3: [5], 4: [3], 5: [5], 6: [7], 7: [5], 8: [8], 9: [6]}",10.022,10.022,"{0: [10.021377563476562], 1: [10.02170181274414], 2: [10.021768569946289], 3: [10.021440505981445], 4: [10.021768569946289], 5: [10.021811485290527], 6: [10.021768569946289], 7: [10.02170181274414], 8: [10.02178955078125], 9: [10.02178955078125]}",,54,0.0
-2.6044,33,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 3, 3: 3, 4: 4, 5: 4, 6: 4, 7: 3, 8: 2, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [3], 3: [3], 4: [4], 5: [4], 6: [4], 7: [3], 8: [2], 9: [6]}",10.021,10.021,"{0: [10.020721435546875], 1: [10.02097225189209], 2: [10.02099323272705], 3: [10.020803451538086], 4: [10.02097225189209], 5: [10.020845413208008], 6: [10.021013259887695], 7: [10.020719528198242], 8: [10.020971298217773], 9: [10.02097225189209]}",,38,0.0
-2.5243,34,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 3, 3: 8, 4: 7, 5: 6, 6: 6, 7: 4, 8: 7, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [3], 3: [8], 4: [7], 5: [6], 6: [6], 7: [4], 8: [7], 9: [7]}",10.02,10.02,"{0: [10.020045280456543], 1: [10.020370483398438], 2: [10.020246505737305], 3: [10.020349502563477], 4: [10.020349502563477], 5: [10.020349502563477], 6: [10.020389556884766], 7: [10.020246505737305], 8: [10.020370483398438], 9: [10.020370483398438]}",,58,0.0
-2.4166,35,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 7, 2: 7, 3: 8, 4: 3, 5: 7, 6: 6, 7: 7, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [7], 2: [7], 3: [8], 4: [3], 5: [7], 6: [6], 7: [7], 8: [6], 9: [5]}",10.019,10.019,"{0: [10.019333839416504], 1: [10.0195894241333], 2: [10.019608497619629], 3: [10.0195894241333], 4: [10.019586563110352], 5: [10.019529342651367], 6: [10.019608497619629], 7: [10.0195894241333], 8: [10.019529342651367], 9: [10.019489288330078]}",,62,0.0
-2.3041,36,2.619,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 5, 3: 6, 4: 6, 5: 3, 6: 7, 7: 5, 8: 7, 9: 9}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [5], 3: [6], 4: [6], 5: [3], 6: [7], 7: [5], 8: [7], 9: [9]}",10.019,10.019,"{0: [10.018428802490234], 1: [10.018611907958984], 2: [10.018781661987305], 3: [10.018763542175293], 4: [10.01865005493164], 5: [10.018763542175293], 6: [10.018763542175293], 7: [10.01872444152832], 8: [10.018763542175293], 9: [10.018763542175293]}",,59,0.0
