azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-0.0589,10,0.4286,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 7, 3: 7, 4: 7, 5: 7, 6: 7, 7: 6, 8: 7, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [7], 3: [7], 4: [7], 5: [7], 6: [7], 7: [6], 8: [7], 9: [6]}",50.001,50.001,"{0: [50.00141525268555], 1: [50.0014762878418], 2: [50.0014762878418], 3: [50.001441955566406], 4: [50.0014762878418], 5: [50.00144958496094], 6: [50.0014762878418], 7: [50.0014762878418], 8: [50.0014762878418], 9: [50.00148010253906]}",,64,0.0
-1.1074,11,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 5, 2: 4, 3: 3, 4: 4, 5: 4, 6: 3, 7: 1, 8: 1, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [5], 2: [4], 3: [3], 4: [4], 5: [4], 6: [3], 7: [1], 8: [1], 9: [3]}",50.009,50.009,"{0: [50.009376525878906], 1: [50.0096435546875], 2: [50.009552001953125], 3: [50.00950622558594], 4: [50.00973129272461], 5: [50.00950622558594], 6: [50.00950622558594], 7: [50.00950241088867], 8: [50.009864807128906], 9: [50.00973129272461]}",,35,0.0
-1.0263,12,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 5, 3: 8, 4: 7, 5: 4, 6: 6, 7: 5, 8: 7, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [5], 3: [8], 4: [7], 5: [4], 6: [6], 7: [5], 8: [7], 9: [6]}",50.008,50.008,"{0: [50.007850646972656], 1: [50.008514404296875], 2: [50.00847244262695], 3: [50.00847244262695], 4: [50.008216857910156], 5: [50.00847244262695], 6: [50.00847244262695], 7: [50.008296966552734], 8: [50.00847244262695], 9: [50.008216857910156]}",,58,0.0
-0.9298,13,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 4, 3: 5, 4: 5, 5: 4, 6: 5, 7: 7, 8: 3, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [4], 3: [5], 4: [5], 5: [4], 6: [5], 7: [7], 8: [3], 9: [4]}",50.007,50.007,"{0: [50.006309509277344], 1: [50.006980895996094], 2: [50.00694274902344], 3: [50.00694274902344], 4: [50.006675720214844], 5: [50.006675720214844], 6: [50.00682830810547], 7: [50.007022857666016], 8: [50.00674819946289], 9: [50.00706100463867]}",,45,0.0
-0.8464,14,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 7, 3: 4, 4: 4, 5: 2, 6: 1, 7: 4, 8: 3, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [7], 3: [4], 4: [4], 5: [2], 6: [1], 7: [4], 8: [3], 9: [4]}",50.005,50.005,"{0: [50.00523376464844], 1: [50.00584411621094], 2: [50.00574493408203], 3: [50.00574493408203], 4: [50.00570297241211], 5: [50.00563049316406], 6: [50.005428314208984], 7: [50.00574493408203], 8: [50.005775451660156], 9: [50.00574493408203]}",,40,0.0
-0.7515,15,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 6, 3: 6, 4: 6, 5: 5, 6: 3, 7: 4, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [6], 3: [6], 4: [6], 5: [5], 6: [3], 7: [4], 8: [6], 9: [5]}",50.004,50.004,"{0: [50.00422668457031], 1: [50.00459289550781], 2: [50.004661560058594], 3: [50.004661560058594], 4: [50.004661560058594], 5: [50.0042839050293], 6: [50.00450134277344], 7: [50.00440216064453], 8: [50.004661560058594], 9: [50.00468444824219]}",,51,0.0
-0.6657,16,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 2, 2: 6, 3: 5, 4: 5, 5: 4, 6: 4, 7: 3, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [2], 2: [6], 3: [5], 4: [5], 5: [4], 6: [4], 7: [3], 8: [5], 9: [3]}",50.003,50.003,"{0: [50.00330352783203], 1: [50.00370407104492], 2: [50.00362777709961], 3: [50.00362777709961], 4: [50.00362777709961], 5: [50.003570556640625], 6: [50.00354766845703], 7: [50.00365447998047], 8: [50.00362777709961], 9: [50.00367736816406]}",,43,0.0
-0.5721,17,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 4, 3: 6, 4: 4, 5: 7, 6: 6, 7: 8, 8: 5, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [4], 3: [6], 4: [4], 5: [7], 6: [6], 7: [8], 8: [5], 9: [7]}",50.003,50.003,"{0: [50.00249099731445], 1: [50.00278091430664], 2: [50.00249099731445], 3: [50.002708435058594], 4: [50.00249099731445], 5: [50.00278091430664], 6: [50.002655029296875], 7: [50.002708435058594], 8: [50.002750396728516], 9: [50.002803802490234]}",,56,0.0
-0.4933,18,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 5, 2: 5, 3: 4, 4: 1, 5: 3, 6: 4, 7: 3, 8: 3, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [5], 2: [5], 3: [4], 4: [1], 5: [3], 6: [4], 7: [3], 8: [3], 9: [4]}",50.002,50.002,"{0: [50.001800537109375], 1: [50.00202178955078], 2: [50.00202178955078], 3: [50.00199890136719], 4: [50.00166320800781], 5: [50.00205993652344], 6: [50.00196075439453], 7: [50.001976013183594], 8: [50.00202178955078], 9: [50.00196075439453]}",,35,0.0
-0.4097,19,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 5, 3: 4, 4: 3, 5: 6, 6: 7, 7: 1, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [5], 3: [4], 4: [3], 5: [6], 6: [7], 7: [1], 8: [5], 9: [6]}",50.001,50.001,"{0: [50.00123596191406], 1: [50.00147247314453], 2: [50.00140380859375], 3: [50.00145721435547], 4: [50.00145721435547], 5: [50.001487731933594], 6: [50.00140380859375], 7: [50.00106430053711], 8: [50.00145721435547], 9: [50.00145721435547]}",,49,0.0
-0.3217,20,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 2, 3: 4, 4: 4, 5: 5, 6: 6, 7: 3, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [2], 3: [4], 4: [4], 5: [5], 6: [6], 7: [3], 8: [6], 9: [5]}",50.001,50.001,"{0: [50.00072479248047], 1: [50.00090789794922], 2: [50.00092315673828], 3: [50.00091552734375], 4: [50.000953674316406], 5: [50.00091552734375], 6: [50.00091552734375], 7: [50.000885009765625], 8: [50.00093078613281], 9: [50.000877380371094]}",,43,0.0
-0.2132,21,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 12, 2: 11, 3: 10, 4: 9, 5: 9, 6: 9, 7: 5, 8: 9, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [12], 2: [11], 3: [10], 4: [9], 5: [9], 6: [9], 7: [5], 8: [9], 9: [8]}",50.129,50.129,"{0: [50.00038146972656], 1: [50.01454162597656], 2: [50.01451110839844], 3: [50.01454162597656], 4: [50.01451110839844], 5: [50.01454162597656], 6: [50.01451110839844], 7: [50.01454162597656], 8: [50.01454162597656], 9: [50.01457214355469]}",,87,0.0
-0.1134,22,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 16, 1: 18, 2: 15, 3: 9, 4: 15, 5: 18, 6: 18, 7: 15, 8: 30, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [18], 2: [15], 3: [9], 4: [15], 5: [18], 6: [18], 7: [15], 8: [30], 9: [21]}",50.269,50.269,"{0: [50.05702209472656], 1: [50.0570182800293], 2: [50.057029724121094], 3: [50.05705261230469], 4: [50.05702209472656], 5: [50.05702209472656], 6: [50.05701446533203], 7: [50.057044982910156], 8: [50.05702209472656], 9: [50.057029724121094]}",,175,0.0
-0.0134,23,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 10, 2: 11, 3: 7, 4: 12, 5: 14, 6: 9, 7: 9, 8: 14, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [10], 2: [11], 3: [7], 4: [12], 5: [14], 6: [9], 7: [9], 8: [14], 9: [7]}",50.411,50.411,"{0: [50.89581298828125], 1: [50.05690383911133], 2: [50.05690383911133], 3: [50.85314178466797], 4: [50.05690383911133], 5: [50.05690383911133], 6: [50.85314178466797], 7: [50.05690383911133], 8: [50.056907653808594], 9: [50.85314178466797]}",,98,0.0
0.0878,24,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 5, 3: 4, 4: 3, 5: 5, 6: 3, 7: 5, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [5], 3: [4], 4: [3], 5: [5], 6: [3], 7: [5], 8: [5], 9: [3]}",50.91,50.91,"{0: [50.91014099121094], 1: [50.91008377075195], 2: [50.910072326660156], 3: [50.910072326660156], 4: [50.91008758544922], 5: [50.91008377075195], 6: [50.910064697265625], 7: [50.91008377075195], 8: [50.91008377075195], 9: [50.91009521484375]}",,43,0.0
0.1718,25,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 6, 3: 7, 4: 2, 5: 5, 6: 5, 7: 6, 8: 4, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [6], 3: [7], 4: [2], 5: [5], 6: [5], 7: [6], 8: [4], 9: [7]}",50.91,50.91,"{0: [50.91036605834961], 1: [50.91029357910156], 2: [50.91026306152344], 3: [50.91029357910156], 4: [50.91021728515625], 5: [50.9102783203125], 6: [50.910240173339844], 7: [50.910301208496094], 8: [50.91025161743164], 9: [50.91026306152344]}",,52,0.0
0.2626,26,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 6, 3: 6, 4: 3, 5: 3, 6: 6, 7: 3, 8: 4, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [6], 3: [6], 4: [3], 5: [3], 6: [6], 7: [3], 8: [4], 9: [6]}",50.911,50.911,"{0: [50.91071319580078], 1: [50.91057586669922], 2: [50.91063690185547], 3: [50.91063690185547], 4: [50.91063690185547], 5: [50.910499572753906], 6: [50.91063690185547], 7: [50.91057586669922], 8: [50.910499572753906], 9: [50.91063690185547]}",,46,0.0
0.3597,27,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 4, 2: 4, 3: 5, 4: 6, 5: 4, 6: 5, 7: 6, 8: 7, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [4], 2: [4], 3: [5], 4: [6], 5: [4], 6: [5], 7: [6], 8: [7], 9: [5]}",50.911,50.911,"{0: [50.91126251220703], 1: [50.91107177734375], 2: [50.911136627197266], 3: [50.91107177734375], 4: [50.9111213684082], 5: [50.911136627197266], 6: [50.910980224609375], 7: [50.91102981567383], 8: [50.9111213684082], 9: [50.910980224609375]}",,53,0.0
0.4602,28,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 3, 3: 4, 4: 4, 5: 4, 6: 7, 7: 6, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [3], 3: [4], 4: [4], 5: [4], 6: [7], 7: [6], 8: [5], 9: [6]}",50.912,50.912,"{0: [50.91202926635742], 1: [50.91164779663086], 2: [50.9117546081543], 3: [50.91166687011719], 4: [50.91168975830078], 5: [50.91176986694336], 6: [50.91181182861328], 7: [50.91183090209961], 8: [50.91183090209961], 9: [50.91181182861328]}",,50,0.0
0.5624,29,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 6, 3: 6, 4: 4, 5: 5, 6: 6, 7: 5, 8: 2, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [6], 3: [6], 4: [4], 5: [5], 6: [6], 7: [5], 8: [2], 9: [4]}",50.912,50.912,"{0: [50.912925720214844], 1: [50.9126091003418], 2: [50.9126091003418], 3: [50.912574768066406], 4: [50.9126091003418], 5: [50.91263198852539], 6: [50.91253662109375], 7: [50.9126091003418], 8: [50.912391662597656], 9: [50.912559509277344]}",,48,0.0
0.6639,30,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 3, 2: 8, 3: 5, 4: 7, 5: 6, 6: 7, 7: 7, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [3], 2: [8], 3: [5], 4: [7], 5: [6], 6: [7], 7: [7], 8: [4], 9: [5]}",50.913,50.913,"{0: [50.91389465332031], 1: [50.913719177246094], 2: [50.91361618041992], 3: [50.91352844238281], 4: [50.91364288330078], 5: [50.913665771484375], 6: [50.91361618041992], 7: [50.913665771484375], 8: [50.91352844238281], 9: [50.91361618041992]}",,56,0.0
0.7623,31,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 7, 3: 4, 4: 6, 5: 7, 6: 2, 7: 4, 8: 5, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [7], 3: [4], 4: [6], 5: [7], 6: [2], 7: [4], 8: [5], 9: [5]}",50.915,50.915,"{0: [50.91513442993164], 1: [50.91461944580078], 2: [50.91471481323242], 3: [50.91486740112305], 4: [50.91471481323242], 5: [50.91471481323242], 6: [50.914363861083984], 7: [50.91455078125], 8: [50.91471481323242], 9: [50.91474533081055]}",,48,0.0
0.8629,32,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 7, 3: 5, 4: 5, 5: 8, 6: 3, 7: 6, 8: 6, 9: 9}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [7], 3: [5], 4: [5], 5: [8], 6: [3], 7: [6], 8: [6], 9: [9]}",50.916,50.916,"{0: [50.91603088378906], 1: [50.91588592529297], 2: [50.91615295410156], 3: [50.915992736816406], 4: [50.91596221923828], 5: [50.916038513183594], 6: [50.91615295410156], 7: [50.91615295410156], 8: [50.916072845458984], 9: [50.916038513183594]}",,57,0.0
-1.1139,33,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 1, 2: 3, 3: 3, 4: 1, 5: 3, 6: 4, 7: 4, 8: 4, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [1], 2: [3], 3: [3], 4: [1], 5: [3], 6: [4], 7: [4], 8: [4], 9: [3]}",50.01,50.01,"{0: [50.010215759277344], 1: [50.009986877441406], 2: [50.01007843017578], 3: [50.01043701171875], 4: [50.01052474975586], 5: [50.01025390625], 6: [50.010345458984375], 7: [50.010345458984375], 8: [50.010345458984375], 9: [50.01039123535156]}",,32,0.0
-1.046,34,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 5, 2: 5, 3: 3, 4: 5, 5: 3, 6: 4, 7: 3, 8: 3, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [5], 2: [5], 3: [3], 4: [5], 5: [3], 6: [4], 7: [3], 8: [3], 9: [2]}",50.009,50.009,"{0: [50.00883483886719], 1: [50.00938415527344], 2: [50.00938415527344], 3: [50.00938415527344], 4: [50.00938415527344], 5: [50.009376525878906], 6: [50.009254455566406], 7: [50.00933837890625], 8: [50.00929260253906], 9: [50.008872985839844]}",,40,0.0
-0.9726,35,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 3, 2: 3, 3: 3, 4: 4, 5: 5, 6: 2, 7: 5, 8: 2, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [3], 2: [3], 3: [3], 4: [4], 5: [5], 6: [2], 7: [5], 8: [2], 9: [6]}",50.008,50.008,"{0: [50.007568359375], 1: [50.008270263671875], 2: [50.00794982910156], 3: [50.00819396972656], 4: [50.0080680847168], 5: [50.00823211669922], 6: [50.00830841064453], 7: [50.00819396972656], 8: [50.0084228515625], 9: [50.00819396972656]}",,36,0.0
-0.8802,36,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 4, 2: 5, 3: 7, 4: 3, 5: 5, 6: 6, 7: 2, 8: 3, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [4], 2: [5], 3: [7], 4: [3], 5: [5], 6: [6], 7: [2], 8: [3], 9: [6]}",50.007,50.007,"{0: [50.0064697265625], 1: [50.00682830810547], 2: [50.00689697265625], 3: [50.006935119628906], 4: [50.00682067871094], 5: [50.00682830810547], 6: [50.006935119628906], 7: [50.00700378417969], 8: [50.00660705566406], 9: [50.006935119628906]}",,44,0.0
