azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-1.1119,13,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 2, 2: 4, 3: 5, 4: 3, 5: 5, 6: 1, 7: 1, 8: 1, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [2], 2: [4], 3: [5], 4: [3], 5: [5], 6: [1], 7: [1], 8: [1], 9: [2]}",50.009,50.009,"{0: [50.00955581665039], 1: [50.009639739990234], 2: [50.00968551635742], 3: [50.00968551635742], 4: [50.009552001953125], 5: [50.00968551635742], 6: [50.00968551635742], 7: [50.009151458740234], 8: [50.00950241088867], 9: [50.00946044921875]}",,29,0.0
-1.0314,14,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 5, 3: 6, 4: 5, 5: 7, 6: 4, 7: 5, 8: 7, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [5], 3: [6], 4: [5], 5: [7], 6: [4], 7: [5], 8: [7], 9: [5]}",50.008,50.008,"{0: [50.00801467895508], 1: [50.00834655761719], 2: [50.008644104003906], 3: [50.008602142333984], 4: [50.008384704589844], 5: [50.008602142333984], 6: [50.008602142333984], 7: [50.008602142333984], 8: [50.008602142333984], 9: [50.00847244262695]}",,55,0.0
-0.9127,15,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 7, 2: 4, 3: 8, 4: 8, 5: 7, 6: 7, 7: 7, 8: 6, 9: 10}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [7], 2: [4], 3: [8], 4: [8], 5: [7], 6: [7], 7: [7], 8: [6], 9: [10]}",50.006,50.006,"{0: [50.00616455078125], 1: [50.006919860839844], 2: [50.006683349609375], 3: [50.006954193115234], 4: [50.006919860839844], 5: [50.006568908691406], 6: [50.006568908691406], 7: [50.0066032409668], 8: [50.00672149658203], 9: [50.006919860839844]}",,68,0.0
-0.809,16,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 8, 2: 8, 3: 5, 4: 4, 5: 5, 6: 6, 7: 5, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [8], 2: [8], 3: [5], 4: [4], 5: [5], 6: [6], 7: [5], 8: [6], 9: [5]}",50.005,50.005,"{0: [50.00484085083008], 1: [50.00530242919922], 2: [50.00530242919922], 3: [50.00536346435547], 4: [50.005332946777344], 5: [50.00523376464844], 6: [50.005130767822266], 7: [50.005332946777344], 8: [50.00520324707031], 9: [50.00539779663086]}",,58,0.0
-0.7139,17,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 2, 3: 2, 4: 3, 5: 4, 6: 5, 7: 4, 8: 1, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [2], 3: [2], 4: [3], 5: [4], 6: [5], 7: [4], 8: [1], 9: [5]}",50.004,50.004,"{0: [50.00376510620117], 1: [50.004112243652344], 2: [50.00419616699219], 3: [50.00384521484375], 4: [50.00407409667969], 5: [50.00422668457031], 6: [50.00419998168945], 7: [50.004112243652344], 8: [50.00370407104492], 9: [50.00422668457031]}",,34,0.0
-0.6301,18,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 5, 2: 5, 3: 5, 4: 4, 5: 5, 6: 5, 7: 5, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [5], 2: [5], 3: [5], 4: [4], 5: [5], 6: [5], 7: [5], 8: [5], 9: [4]}",50.003,50.003,"{0: [50.002899169921875], 1: [50.003326416015625], 2: [50.00320053100586], 3: [50.00330352783203], 4: [50.00328063964844], 5: [50.00330352783203], 6: [50.003326416015625], 7: [50.00330352783203], 8: [50.00312423706055], 9: [50.00325012207031]}",,46,0.0
-0.5307,19,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 5, 2: 5, 3: 7, 4: 5, 5: 5, 6: 5, 7: 4, 8: 6, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [5], 2: [5], 3: [7], 4: [5], 5: [5], 6: [5], 7: [4], 8: [6], 9: [7]}",50.002,50.002,"{0: [50.00212097167969], 1: [50.00240707397461], 2: [50.002342224121094], 3: [50.002342224121094], 4: [50.00227355957031], 5: [50.00240707397461], 6: [50.002342224121094], 7: [50.00242614746094], 8: [50.00227355957031], 9: [50.00240707397461]}",,52,0.0
-0.4223,20,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 10, 2: 7, 3: 5, 4: 8, 5: 5, 6: 7, 7: 9, 8: 6, 9: 9}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [10], 2: [7], 3: [5], 4: [8], 5: [5], 6: [7], 7: [9], 8: [6], 9: [9]}",50.001,50.001,"{0: [50.00138473510742], 1: [50.001556396484375], 2: [50.00161361694336], 3: [50.00162887573242], 4: [50.00161361694336], 5: [50.001441955566406], 6: [50.00161361694336], 7: [50.00162887573242], 8: [50.00172424316406], 9: [50.00157165527344]}",,71,0.0
-0.2873,21,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 8, 2: 6, 3: 6, 4: 7, 5: 5, 6: 7, 7: 7, 8: 5, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [8], 2: [6], 3: [6], 4: [7], 5: [5], 6: [7], 7: [7], 8: [5], 9: [8]}",50.001,50.001,"{0: [50.00053405761719], 1: [50.000823974609375], 2: [50.000831604003906], 3: [50.000823974609375], 4: [50.000823974609375], 5: [50.00080108642578], 6: [50.000823974609375], 7: [50.00078201293945], 8: [50.00079345703125], 9: [50.00083923339844]}",,65,0.0
-0.1747,22,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 14, 1: 11, 2: 5, 3: 17, 4: 17, 5: 12, 6: 10, 7: 11, 8: 12, 9: 13}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [11], 2: [5], 3: [17], 4: [17], 5: [12], 6: [10], 7: [11], 8: [12], 9: [13]}",50.696,50.696,"{0: [50.06774139404297], 1: [50.067718505859375], 2: [50.01496124267578], 3: [50.067718505859375], 4: [50.067718505859375], 5: [50.067718505859375], 6: [50.067718505859375], 7: [50.067718505859375], 8: [50.067718505859375], 9: [50.06774139404297]}",,122,0.0
-0.0849,23,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 10, 1: 12, 2: 12, 3: 18, 4: 15, 5: 18, 6: 18, 7: 18, 8: 24, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [10], 1: [12], 2: [12], 3: [18], 4: [15], 5: [18], 6: [18], 7: [18], 8: [24], 9: [6]}",50.76,50.76,"{0: [50.06755065917969], 1: [50.06756591796875], 2: [50.06757354736328], 3: [50.06756591796875], 4: [50.06756591796875], 5: [50.06757354736328], 6: [50.06756591796875], 7: [50.06757354736328], 8: [50.06756591796875], 9: [50.06757354736328]}",,151,0.0
-0.005,24,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 7, 2: 4, 3: 8, 4: 6, 5: 11, 6: 8, 7: 9, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [7], 2: [4], 3: [8], 4: [6], 5: [11], 6: [8], 7: [9], 8: [6], 9: [6]}",51.164,51.164,"{0: [52.367027282714844], 1: [50.06755065917969], 2: [50.0670280456543], 3: [50.067020416259766], 4: [50.067020416259766], 5: [50.067020416259766], 6: [52.34469223022461], 7: [50.067020416259766], 8: [50.067020416259766], 9: [52.34469223022461]}",,71,0.0
0.0918,25,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 2, 3: 6, 4: 6, 5: 6, 6: 6, 7: 5, 8: 2, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [2], 3: [6], 4: [6], 5: [6], 6: [6], 7: [5], 8: [2], 9: [6]}",52.412,52.412,"{0: [52.41185760498047], 1: [52.411773681640625], 2: [52.41175079345703], 3: [52.411773681640625], 4: [52.41175842285156], 5: [52.41175842285156], 6: [52.4117431640625], 7: [52.411773681640625], 8: [52.411705017089844], 9: [52.411773681640625]}",,48,0.0
0.1817,26,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 3, 2: 6, 3: 7, 4: 5, 5: 7, 6: 8, 7: 7, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [3], 2: [6], 3: [7], 4: [5], 5: [7], 6: [8], 7: [7], 8: [6], 9: [4]}",52.412,52.412,"{0: [52.41211700439453], 1: [52.411922454833984], 2: [52.41197204589844], 3: [52.41197967529297], 4: [52.41200256347656], 5: [52.41200637817383], 6: [52.41200256347656], 7: [52.41200637817383], 8: [52.41200256347656], 9: [52.41200256347656]}",,59,0.0
0.2685,27,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 6, 3: 4, 4: 6, 5: 4, 6: 5, 7: 5, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [6], 3: [4], 4: [6], 5: [4], 6: [5], 7: [5], 8: [5], 9: [3]}",52.412,52.412,"{0: [52.41254425048828], 1: [52.41233444213867], 2: [52.41233444213867], 3: [52.412261962890625], 4: [52.41233444213867], 5: [52.41230010986328], 6: [52.41234588623047], 7: [52.41233444213867], 8: [52.41230010986328], 9: [52.41230010986328]}",,48,0.0
0.3497,28,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 5, 3: 3, 4: 2, 5: 6, 6: 3, 7: 6, 8: 8, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [5], 3: [3], 4: [2], 5: [6], 6: [3], 7: [6], 8: [8], 9: [5]}",52.413,52.413,"{0: [52.412879943847656], 1: [52.412776947021484], 2: [52.41272735595703], 3: [52.412696838378906], 4: [52.412696838378906], 5: [52.412776947021484], 6: [52.41259002685547], 7: [52.412776947021484], 8: [52.412776947021484], 9: [52.412681579589844]}",,46,0.0
0.446,29,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 4, 3: 3, 4: 4, 5: 5, 6: 1, 7: 6, 8: 7, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [4], 3: [3], 4: [4], 5: [5], 6: [1], 7: [6], 8: [7], 9: [5]}",52.413,52.413,"{0: [52.41340255737305], 1: [52.41344451904297], 2: [52.413307189941406], 3: [52.41344451904297], 4: [52.41334915161133], 5: [52.41321563720703], 6: [52.413082122802734], 7: [52.41339111328125], 8: [52.41339111328125], 9: [52.41339111328125]}",,43,0.0
0.5363,30,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 1, 2: 4, 3: 6, 4: 2, 5: 4, 6: 3, 7: 7, 8: 4, 9: 1}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [1], 2: [4], 3: [6], 4: [2], 5: [4], 6: [3], 7: [7], 8: [4], 9: [1]}",52.414,52.414,"{0: [52.414085388183594], 1: [52.414249420166016], 2: [52.414154052734375], 3: [52.414093017578125], 4: [52.41392517089844], 5: [52.41411590576172], 6: [52.41411590576172], 7: [52.41411590576172], 8: [52.41411590576172], 9: [52.413795471191406]}",,36,0.0
0.6222,31,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 5, 2: 5, 3: 6, 4: 7, 5: 2, 6: 4, 7: 4, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [5], 2: [5], 3: [6], 4: [7], 5: [2], 6: [4], 7: [4], 8: [4], 9: [5]}",52.415,52.415,"{0: [52.41524124145508], 1: [52.414913177490234], 2: [52.414886474609375], 3: [52.414913177490234], 4: [52.414886474609375], 5: [52.414913177490234], 6: [52.41481018066406], 7: [52.41472625732422], 8: [52.414913177490234], 9: [52.41486358642578]}",,49,0.0
0.7036,32,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 5, 3: 5, 4: 5, 5: 3, 6: 3, 7: 4, 8: 3, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [5], 3: [5], 4: [5], 5: [3], 6: [3], 7: [4], 8: [3], 9: [6]}",52.416,52.416,"{0: [52.416297912597656], 1: [52.41585159301758], 2: [52.41570281982422], 3: [52.415794372558594], 4: [52.415794372558594], 5: [52.41582489013672], 6: [52.41570281982422], 7: [52.415794372558594], 8: [52.41585159301758], 9: [52.415794372558594]}",,42,0.0
0.7852,33,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 7, 3: 4, 4: 3, 5: 5, 6: 3, 7: 2, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [7], 3: [4], 4: [3], 5: [5], 6: [3], 7: [2], 8: [5], 9: [4]}",52.417,52.417,"{0: [52.41737365722656], 1: [52.41661834716797], 2: [52.41682434082031], 3: [52.41682434082031], 4: [52.41661834716797], 5: [52.41661834716797], 6: [52.41688537597656], 7: [52.41667938232422], 8: [52.41682434082031], 9: [52.41688537597656]}",,41,0.0
0.8605,34,0.0635,9,"[0, 1, 2, 3, 5, 6, 7, 8, 9]","{0: 1, 1: 4, 2: 3, 3: 4, 5: 3, 6: 3, 7: 3, 8: 3, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [1], 1: [4], 2: [3], 3: [4], 5: [3], 6: [3], 7: [3], 8: [3], 9: [4]}",52.418,52.418,"{0: [52.41775894165039], 1: [52.41776657104492], 2: [52.41761779785156], 3: [52.41776657104492], 5: [52.41780090332031], 6: [52.41765213012695], 7: [52.41776657104492], 8: [52.41776657104492], 9: [52.41765213012695]}",,28,0.0
-1.1044,35,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 4, 3: 4, 4: 2, 5: 4, 6: 5, 7: 3, 8: 2, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [4], 3: [4], 4: [2], 5: [4], 6: [5], 7: [3], 8: [2], 9: [3]}",50.01,50.01,"{0: [50.010040283203125], 1: [50.010032653808594], 2: [50.010169982910156], 3: [50.01029968261719], 4: [50.010345458984375], 5: [50.01029968261719], 6: [50.01029968261719], 7: [50.010345458984375], 8: [50.01012420654297], 9: [50.01029968261719]}",,35,0.0
-1.0403,36,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 7, 2: 5, 3: 3, 4: 3, 5: 7, 6: 3, 7: 2, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [7], 2: [5], 3: [3], 4: [3], 5: [7], 6: [3], 7: [2], 8: [4], 9: [5]}",50.009,50.009,"{0: [50.00867462158203], 1: [50.00921630859375], 2: [50.00921630859375], 3: [50.00908660888672], 4: [50.00920867919922], 5: [50.00921630859375], 6: [50.00933837890625], 7: [50.00920867919922], 8: [50.009254455566406], 9: [50.00921630859375]}",,43,0.0
