cell_id,frame_id,num_groups,peaks,counts,n_points
249,6,1,10.015247,6,6
249,7,1,10.015237,7,7
249,8,1,10.015237,7,7
249,9,1,10.015237,7,7
250,0,1,10.014829,7,7
250,1,1,10.014829,6,6
250,2,1,10.014839,6,6
250,3,1,10.014829,7,7
250,4,1,10.014799,3,3
250,5,1,10.014779,4,4
250,6,1,10.014829,7,7
250,7,1,10.014829,6,6
250,8,1,10.014829,6,6
250,9,1,10.014839,7,7
251,0,1,10.014444,6,6
251,1,1,10.014417,6,6
251,2,1,10.014471,7,7
251,3,1,10.014471,2,2
251,4,1,10.014444,6,6
251,5,1,10.014489,6,6
251,6,1,10.014480,5,5
251,7,1,10.014417,6,6
251,8,1,10.014480,6,6
251,9,1,10.014471,8,8
252,0,1,10.014134,3,3
252,1,1,10.014101,5,5
252,2,1,10.014126,6,6
252,3,1,10.014101,6,6
252,4,1,10.014143,2,2
252,5,1,10.014101,6,6
252,6,1,10.014077,4,4
252,7,1,10.014126,8,8
252,8,1,10.014126,8,8
252,9,1,10.014143,5,5
253,0,1,10.013828,8,8
253,1,1,10.013813,6,6
253,2,1,10.013843,4,4
253,3,1,10.013888,2,2
253,4,1,10.013828,5,5
253,5,1,10.013836,6,6
253,6,1,10.013806,5,5
253,7,1,10.013828,5,5
253,8,1,10.013798,4,4
253,9,1,10.013828,9,9
254,0,1,10.013526,7,7
254,1,1,10.013559,3,3
254,2,1,10.013546,6,6
254,3,1,10.013546,4,4
254,4,1,10.013492,3,3
254,5,1,10.013526,5,5
254,6,1,10.013552,5,5
254,7,1,10.013526,8,8
254,8,1,10.013532,4,4
254,9,1,10.013526,4,4
255,0,1,10.013301,5,5
255,1,1,10.013307,8,8
255,2,1,10.013313,7,7
255,3,1,10.013307,7,7
255,4,1,10.013254,7,7
255,5,1,10.013307,7,7
255,6,1,10.013319,5,5
255,7,1,10.013295,5,5
255,8,1,10.013307,6,6
255,9,1,10.013307,6,6
256,0,1,10.013102,5,5
256,1,1,10.013087,6,6
256,2,1,10.013062,4,4
256,3,1,10.013092,3,3
256,4,1,10.013077,6,6
256,5,1,10.013082,5,5
256,6,1,10.013092,5,5
256,7,1,10.013102,4,4
256,8,1,10.013087,7,7
256,9,1,10.013072,6,6
257,0,1,10.012907,3,3
257,1,1,10.012907,4,4
257,2,1,10.012852,3,3
257,3,1,10.012907,5,5
257,4,1,10.012899,6,6
257,5,1,10.012882,6,6
257,6,1,10.012873,6,6
257,7,1,10.012907,2,2
257,8,1,10.012907,4,4
257,9,1,10.012912,5,5
258,0,1,10.012750,6,6
258,1,1,10.012750,7,7
258,2,1,10.012750,6,6
258,3,1,10.012750,7,7
258,4,1,10.012750,3,3
258,5,1,10.012747,4,4
258,6,1,10.012722,4,4
258,7,1,10.012750,5,5
258,8,1,10.012740,6,6
258,9,1,10.012750,4,4
259,0,1,10.012614,6,6
259,1,1,10.012627,6,6
259,2,1,10.012622,4,4
259,3,1,10.012622,5,5
259,4,1,10.012622,7,7
259,5,1,10.012617,3,3
259,6,1,10.012614,4,4
259,7,1,10.012630,8,8
259,8,1,10.012633,6,6
259,9,1,10.012630,5,5
260,0,1,10.012530,3,3
260,1,1,10.012535,8,8
260,2,1,10.012531,5,5
260,3,1,10.012531,5,5
260,4,1,10.012543,2,2
260,5,1,10.012526,3,3
260,6,1,10.012518,4,4
260,7,1,10.012520,4,4
260,8,1,10.012535,6,6
260,9,1,10.012530,7,7
262,0,1,10.012446,6,6
262,1,1,10.012443,5,5
262,2,1,10.012446,5,5
262,3,1,10.012446,9,9
262,4,1,10.012446,7,7
262,5,1,10.012445,5,5
262,6,1,10.012446,10,10
262,7,1,10.012446,5,5
262,8,1,10.012444,4,4
262,9,1,10.012446,6,6
263,5,1,10.012431,1,1
263,7,1,10.012431,1,1
263,9,1,10.012431,1,1
342,0,1,10.059143,3,3
342,1,1,10.058865,1,1
342,2,1,10.059235,1,1
342,3,1,10.059189,2,2
342,4,1,10.059189,2,2
342,5,1,10.059143,3,3
342,6,1,10.059004,2,2
342,7,1,10.059189,2,2
342,8,1,10.059143,3,3
342,9,1,10.059235,1,1
343,0,1,10.058364,6,6
343,1,1,10.058364,5,5
343,2,1,10.058318,4,4
343,3,1,10.058318,4,4
343,4,1,10.058364,3,3
343,5,1,10.058182,5,5
343,6,1,10.057499,3,3
343,7,1,10.057999,3,3
343,8,1,10.058364,7,7
343,9,1,10.058364,5,5
344,0,1,10.056509,8,8
344,1,1,10.056777,5,5
344,2,1,10.056687,7,7
344,3,1,10.056509,7,7
344,4,1,10.056732,5,5
344,5,1,10.056509,4,4
344,6,1,10.056553,6,6
344,7,1,10.056643,3,3
344,8,1,10.056687,4,4
344,9,1,10.056643,5,5
345,0,1,10.054690,4,4
345,1,1,10.054777,6,6
345,2,1,10.054997,3,3
345,3,1,10.054953,7,7
345,4,1,10.054953,7,7
345,5,1,10.054865,4,4
345,6,1,10.054777,7,7
345,7,1,10.054909,6,6
345,8,1,10.055085,4,4
345,9,1,10.054646,6,6
346,0,1,10.053423,5,5
346,1,1,10.053337,8,8
346,2,1,10.053036,5,5
346,3,1,10.053380,4,4
346,4,1,10.053294,5,5
346,5,1,10.053380,5,5
346,6,1,10.053165,3,3
346,7,1,10.053294,9,9
346,8,1,10.053423,2,2
346,9,1,10.053036,4,4
347,0,1,10.051244,5,5
347,1,1,10.051625,2,2
347,2,1,10.051625,5,5
347,3,1,10.051498,6,6
347,4,1,10.051667,5,5
347,5,1,10.051540,2,2
347,6,1,10.051371,4,4
347,7,1,10.051498,3,3
347,8,1,10.051624,2,2
347,9,1,10.051709,4,4
348,0,1,10.050112,5,5
348,1,1,10.049946,8,8
348,2,1,10.049822,6,6
348,3,1,10.049946,6,6
348,4,1,10.049946,4,4
348,5,1,10.050070,5,5
348,6,1,10.050278,1,1
348,7,1,10.050070,7,7
348,8,1,10.050070,7,7
348,9,1,10.050070,4,4
349,0,1,10.048667,4,4
349,1,1,10.048383,4,4
349,2,1,10.048505,3,3
349,3,1,10.048464,5,5
349,4,1,10.048221,2,2
349,5,1,10.048343,5,5
349,6,1,10.048505,8,8
349,7,1,10.048221,4,4
349,8,1,10.048464,6,6
349,9,1,10.047977,5,5
350,0,1,10.046851,7,7
350,1,1,10.046692,5,5
350,2,1,10.046851,5,5
350,3,1,10.046732,5,5
350,4,1,10.047011,4,4
350,5,1,10.046732,6,6
350,6,1,10.047090,7,7
350,7,1,10.046971,6,6
350,8,1,10.046732,6,6
350,9,1,10.046971,9,9
351,0,1,10.045390,2,2
351,1,1,10.045545,6,6
351,2,1,10.045429,6,6
351,3,1,10.045156,2,2
351,4,1,10.045078,4,4
351,5,1,10.045429,7,7
351,6,1,10.045234,5,5
351,7,1,10.045429,6,6
351,8,1,10.044727,3,3
351,9,1,10.045078,4,4
352,0,1,10.043995,6,6
352,1,1,10.043995,7,7
352,2,1,10.043919,7,7
352,3,1,10.043995,7,7
352,4,1,10.043728,4,4
352,5,1,10.043995,5,5
352,6,1,10.043995,5,5
352,7,1,10.043919,6,6
352,8,1,10.043766,5,5
352,9,1,10.043690,2,2
353,0,1,10.042293,6,6
353,1,1,10.042405,4,4
353,2,1,10.042591,5,5
353,3,1,10.042405,4,4
353,4,1,10.042405,6,6
353,5,1,10.041919,1,1
353,6,1,10.042517,5,5
353,7,1,10.042517,7,7
353,8,1,10.042293,6,6
353,9,1,10.042591,4,4
354,0,1,10.041144,7,7
354,1,1,10.040925,6,6
354,2,1,10.041144,8,8
354,3,1,10.041473,1,1
354,4,1,10.041034,6,6
354,5,1,10.041144,7,7
354,6,1,10.040815,4,4
354,7,1,10.041217,4,4
354,8,1,10.041180,6,6
354,9,1,10.040815,6,6
355,0,1,10.039800,3,3
355,1,1,10.039729,6,6
355,2,1,10.039729,7,7
355,3,1,10.039264,2,2
355,4,1,10.039622,4,4
355,5,1,10.039193,3,3
355,6,1,10.039729,7,7
355,7,1,10.039729,6,6
355,8,1,10.039729,7,7
355,9,1,10.039764,6,6
356,0,1,10.038207,4,4
356,1,1,10.038451,6,6
356,2,1,10.038486,6,6
356,3,1,10.038311,5,5
356,4,1,10.038556,6,6
356,5,1,10.038346,6,6
356,6,1,10.038102,5,5
356,7,1,10.038451,3,3
356,8,1,10.038311,6,6
356,9,1,10.037927,4,4
357,0,1,10.037064,2,2
357,1,1,10.036962,3,3
357,2,1,10.037235,3,3
357,3,1,10.037064,7,7
357,4,1,10.036962,6,6
357,5,1,10.036996,4,4
357,6,1,10.036894,4,4
357,7,1,10.037099,6,6
357,8,1,10.037064,4,4
357,9,1,10.037133,5,5
358,0,1,10.035812,8,8
358,1,1,10.035812,6,6
358,2,1,10.035512,4,4
358,3,1,10.035612,5,5
358,4,1,10.035812,7,7
358,5,1,10.035812,5,5
358,6,1,10.035712,5,5
358,7,1,10.035779,3,3
358,8,1,10.035779,6,6
358,9,1,10.035812,7,7
359,0,1,10.034426,7,7
359,1,1,10.034654,3,3
359,2,1,10.034329,6,6
359,3,1,10.034556,5,5
359,4,1,10.034426,5,5
359,5,1,10.034426,5,5
359,6,1,10.034524,6,6
359,7,1,10.034361,5,5
359,8,1,10.034556,5,5
359,9,1,10.034589,4,4
360,0,1,10.033141,5,5
360,1,1,10.033363,6,6
360,2,1,10.033236,7,7
360,3,1,10.033395,7,7
360,4,1,10.033173,6,6
360,5,1,10.033331,10,10
360,6,1,10.032856,4,4
360,7,1,10.033236,4,4
360,8,1,10.033236,4,4
360,9,1,10.033046,6,6
361,0,1,10.032106,4,4
361,1,1,10.032106,7,7
361,2,1,10.032014,5,5
361,3,1,10.032230,4,4
361,4,1,10.032106,5,5
361,5,1,10.032014,5,5
361,6,1,10.032137,6,6
361,7,1,10.032014,5,5
361,8,1,10.032106,7,7
361,9,1,10.032106,5,5
362,0,1,10.030704,6,6
362,1,1,10.031004,4,4
362,2,1,10.030884,5,5
362,3,1,10.030974,7,7
362,4,1,10.030884,7,7
362,5,1,10.030974,6,6
362,6,1,10.030974,8,8
362,7,1,10.031004,3,3
362,8,1,10.031034,6,6
362,9,1,10.030794,7,7
363,0,1,10.029812,8,8
363,1,1,10.029812,2,2
363,2,1,10.029841,5,5
363,3,1,10.029812,5,5
363,4,1,10.029900,4,4
363,5,1,10.029754,4,4
363,6,1,10.029812,6,6
363,7,1,10.029812,7,7
363,8,1,10.029841,6,6
363,9,1,10.029812,5,5
364,0,1,10.028768,7,7
364,1,1,10.028683,7,7
364,2,1,10.028740,4,4
364,3,1,10.028768,9,9
364,4,1,10.028143,3,3
364,5,1,10.028740,7,7
364,6,1,10.028768,6,6
364,7,1,10.028796,5,5
364,8,1,10.028740,6,6
364,9,1,10.028740,7,7
365,0,1,10.027669,5,5
365,1,1,10.027669,6,6
365,2,1,10.027641,7,7
365,3,1,10.027641,5,5
365,4,1,10.027641,7,7
365,5,1,10.027669,4,4
365,6,1,10.027641,6,6
365,7,1,10.027669,5,5
365,8,1,10.027724,4,4
365,9,1,10.027641,6,6
366,0,1,10.026682,7,7
366,1,1,10.026307,4,4
366,2,1,10.026628,5,5
366,3,1,10.026414,4,4
366,4,1,10.026655,7,7
366,5,1,10.026575,5,5
366,6,1,10.026548,8,8
366,7,1,10.026548,5,5
366,8,1,10.026655,6,6
366,9,1,10.026628,7,7
367,0,1,10.025593,4,4
367,1,1,10.025671,4,4
367,2,1,10.025593,5,5
367,3,1,10.025437,5,5
367,4,1,10.025671,5,5
367,5,1,10.025541,5,5
367,6,1,10.025593,7,7
367,7,1,10.025593,7,7
367,8,1,10.025567,4,4
367,9,1,10.025203,3,3
368,0,1,10.024615,4,4
368,1,1,10.024640,7,7
368,2,1,10.024665,6,6
368,3,1,10.024640,7,7
368,4,1,10.024640,8,8
368,5,1,10.024564,4,4
368,6,1,10.024640,8,8
368,7,1,10.024640,4,4
368,8,1,10.024564,7,7
368,9,1,10.024715,5,5
369,0,1,10.023667,3,3
369,1,1,10.023570,5,5
369,2,1,10.023302,3,3
369,3,1,10.023521,4,4
369,4,1,10.023765,1,1
369,5,1,10.023692,5,5
369,6,1,10.023692,7,7
369,7,1,10.023594,6,6
369,8,1,10.023619,4,4
369,9,1,10.023667,5,5
370,0,1,10.022562,6,6
370,1,1,10.022774,5,5
370,2,1,10.022704,5,5
370,3,1,10.022704,6,6
370,4,1,10.022774,3,3
370,5,1,10.022798,6,6
370,6,1,10.022492,4,4
370,7,1,10.022798,7,7
370,8,1,10.022774,3,3
370,9,1,10.022821,6,6
371,0,1,10.021797,5,5
371,1,1,10.021910,5,5
371,2,1,10.021865,8,8
371,3,1,10.021819,4,4
371,4,1,10.021728,5,5
371,5,1,10.021933,4,4
371,6,1,10.021888,4,4
371,7,1,10.021592,2,2
371,8,1,10.021888,6,6
371,9,1,10.021683,3,3
372,0,1,10.020966,4,4
372,1,1,10.020878,4,4
372,2,1,10.020987,7,7
372,3,1,10.021053,6,6
372,4,1,10.020922,5,5
372,5,1,10.020966,7,7
372,6,1,10.021031,8,8
372,7,1,10.021053,5,5
372,8,1,10.021075,5,5
372,9,1,10.020768,5,5
373,0,1,10.020227,5,5
373,1,1,10.020121,6,6
373,2,1,10.020121,7,7
373,3,1,10.020185,5,5
373,4,1,10.020206,6,6
373,5,1,10.020079,4,4
373,6,1,10.019825,2,2
373,7,1,10.020185,5,5
373,8,1,10.020121,5,5
373,9,1,10.019994,4,4
374,0,1,10.019350,4,4
374,1,1,10.019350,6,6
374,2,1,10.019350,5,5
374,3,1,10.019350,4,4
374,4,1,10.019411,4,4
374,5,1,10.019431,6,6
374,6,1,10.019350,5,5
374,7,1,10.019411,6,6
374,8,1,10.019411,9,9
374,9,1,10.019370,4,4
375,0,1,10.018569,5,5
375,1,1,10.018686,3,3
375,2,1,10.018510,4,4
375,3,1,10.018510,5,5
375,4,1,10.018627,6,6
375,5,1,10.018510,4,4
375,6,1,10.018647,3,3
375,7,1,10.018705,4,4
375,8,1,10.018666,6,6
375,9,1,10.018627,4,4
376,0,1,10.017857,8,8
376,1,1,10.017520,3,3
376,2,1,10.017857,5,5
376,3,1,10.017857,6,6
376,4,1,10.017913,7,7
376,5,1,10.017932,5,5
376,6,1,10.017913,10,10
376,7,1,10.017801,4,4
376,8,1,10.017913,7,7
376,9,1,10.017913,8,8
377,0,1,10.017138,4,4
377,1,1,10.017084,5,5
377,2,1,10.017138,6,6
377,3,1,10.017138,7,7
377,4,1,10.017138,6,6
377,5,1,10.017192,5,5
377,6,1,10.017228,4,4
377,7,1,10.017192,6,6
377,8,1,10.017138,5,5
377,9,1,10.017246,6,6
378,0,1,10.016554,8,8
378,1,1,10.016435,4,4
378,2,1,10.016298,3,3
378,3,1,10.016537,8,8
378,4,1,10.016537,6,6
378,5,1,10.016486,6,6
378,6,1,10.016503,7,7
378,7,1,10.016572,6,6
378,8,1,10.016486,6,6
378,9,1,10.016486,3,3
379,0,1,10.015830,5,5
379,1,1,10.015863,4,4
379,2,1,10.015781,6,6
379,3,1,10.015863,3,3
379,4,1,10.015879,6,6
379,5,1,10.015863,4,4
379,6,1,10.015895,6,6
379,7,1,10.015830,3,3
379,8,1,10.015879,5,5
379,9,1,10.015781,6,6
380,0,1,10.015238,8,8
380,1,1,10.015253,4,4
380,2,1,10.015051,4,4
380,3,1,10.015284,6,6
380,4,1,10.015331,5,5
380,5,1,10.015284,7,7
380,6,1,10.015284,5,5
380,7,1,10.015315,4,4
380,8,1,10.015300,4,4
380,9,1,10.015238,6,6
381,0,1,10.014688,8,8
381,1,1,10.014630,4,4
381,2,1,10.014703,5,5
381,3,1,10.014688,4,4
381,4,1,10.014688,7,7
381,5,1,10.014688,6,6
381,6,1,10.014688,6,6
381,7,1,10.014718,5,5
381,8,1,10.014527,3,3
381,9,1,10.014688,3,3
382,0,1,10.014028,2,2
382,1,1,10.014139,7,7
382,2,1,10.014125,3,3
382,3,1,10.014000,5,5
382,4,1,10.014111,5,5
382,5,1,10.014195,4,4
382,6,1,10.014111,7,7
382,7,1,10.014153,7,7
382,8,1,10.014167,5,5
382,9,1,10.014195,7,7
383,0,1,10.013476,4,4
383,1,1,10.013581,6,6
383,2,1,10.013620,6,6
383,3,1,10.013620,5,5
383,4,1,10.013646,4,4
383,5,1,10.013672,4,4
383,6,1,10.013581,6,6
383,7,1,10.013646,5,5
383,8,1,10.013620,4,4
383,9,1,10.013620,4,4
384,0,1,10.013107,7,7
384,1,1,10.013107,6,6
384,2,1,10.013144,8,8
384,3,1,10.013107,5,5
384,4,1,10.013156,6,6
384,5,1,10.013144,8,8
384,6,1,10.013144,4,4
384,7,1,10.013144,8,8
384,8,1,10.013132,3,3
384,9,1,10.013082,7,7
385,0,1,10.012674,6,6
385,1,1,10.012685,3,3
385,2,1,10.012639,6,6
385,3,1,10.012639,5,5
385,4,1,10.012513,2,2
385,5,1,10.012639,6,6
385,6,1,10.012639,7,7
385,7,1,10.012662,4,4
385,8,1,10.012674,6,6
385,9,1,10.012513,3,3
386,0,1,10.012225,6,6
386,1,1,10.012267,8,8
386,2,1,10.012267,3,3
386,3,1,10.012225,4,4
386,4,1,10.012257,6,6
386,5,1,10.012257,7,7
386,6,1,10.012225,6,6
386,7,1,10.012257,8,8
386,8,1,10.012214,4,4
386,9,1,10.012171,4,4
387,0,1,10.011859,4,4
387,1,1,10.011859,3,3
387,2,1,10.011859,6,6
387,3,1,10.011790,6,6
387,4,1,10.011731,5,5
387,5,1,10.011849,6,6
387,6,1,10.011839,5,5
387,7,1,10.011859,5,5
387,8,1,10.011849,6,6
387,9,1,10.011859,5,5
388,0,1,10.011492,6,6
388,1,1,10.011501,5,5
388,2,1,10.011437,6,6
388,3,1,10.011465,6,6
388,4,1,10.011465,7,7
388,5,1,10.011510,5,5
388,6,1,10.011465,8,8
388,7,1,10.011492,8,8
388,8,1,10.011419,6,6
388,9,1,10.011492,9,9
389,0,1,10.011163,3,3
389,1,1,10.011163,4,4
389,2,1,10.011147,4,4
389,3,1,10.011147,5,5
389,4,1,10.011155,5,5
389,5,1,10.011130,6,6
389,6,1,10.011155,6,6
389,7,1,10.011122,6,6
389,8,1,10.011147,5,5
389,9,1,10.011097,6,6
390,0,1,10.010849,6,6
390,1,1,10.010849,7,7
390,2,1,10.010819,3,3
390,3,1,10.010856,5,5
390,4,1,10.010856,5,5
390,5,1,10.010849,6,6
390,6,1,10.010864,6,6
390,7,1,10.010826,7,7
390,8,1,10.010826,5,5
390,9,1,10.010789,5,5
391,0,1,10.010526,6,6
391,1,1,10.010533,4,4
391,2,1,10.010573,5,5
391,3,1,10.010566,6,6
391,4,1,10.010566,6,6
391,5,1,10.010560,4,4
391,6,1,10.010546,6,6
391,7,1,10.010566,5,5
391,8,1,10.010546,3,3
391,9,1,10.010566,5,5
392,0,1,10.010310,5,5
392,1,1,10.010310,6,6
392,2,1,10.010328,5,5
392,3,1,10.010298,3,3
392,4,1,10.010328,7,7
392,5,1,10.010322,6,6
392,6,1,10.010328,5,5
392,7,1,10.010334,7,7
392,8,1,10.010334,6,6
392,9,1,10.010328,7,7
393,0,1,10.010118,5,5
393,1,1,10.010108,4,4
393,2,1,10.010108,4,4
393,3,1,10.010098,7,7
393,4,1,10.010093,5,5
393,5,1,10.010118,3,3
393,6,1,10.010123,4,4
393,7,1,10.010098,3,3
393,8,1,10.010098,5,5
393,9,1,10.010108,5,5
394,0,1,10.009916,4,4
394,1,1,10.009928,6,6
394,2,1,10.009937,4,4
394,3,1,10.009928,4,4
394,4,1,10.009916,6,6
394,5,1,10.009937,5,5
394,6,1,10.009903,6,6
394,7,1,10.009907,5,5
394,8,1,10.009928,7,7
394,9,1,10.009839,3,3
395,0,1,10.009771,5,5
395,1,1,10.009771,5,5
395,2,1,10.009761,5,5
395,3,1,10.009771,8,8
395,4,1,10.009750,4,4
395,5,1,10.009771,7,7
395,6,1,10.009750,4,4
395,7,1,10.009757,4,4
395,8,1,10.009775,6,6
395,9,1,10.009778,4,4
396,0,1,10.009646,4,4
396,1,1,10.009651,7,7
396,2,1,10.009654,5,5
396,3,1,10.009638,6,6
396,4,1,10.009640,2,2
396,5,1,10.009646,5,5
396,6,1,10.009635,7,7
396,7,1,10.009656,5,5
396,8,1,10.009654,3,3
396,9,1,10.009643,7,7
397,0,1,10.009547,4,4
397,1,1,10.009564,3,3
397,2,1,10.009558,4,4
397,3,1,10.009551,5,5
397,4,1,10.009553,5,5
397,5,1,10.009553,4,4
397,6,1,10.009556,6,6
397,7,1,10.009554,4,4
397,8,1,10.009556,6,6
397,9,1,10.009556,5,5
399,0,1,10.009467,7,7
399,1,1,10.009465,4,4
399,2,1,10.009465,6,6
399,3,1,10.009467,7,7
399,4,1,10.009464,4,4
399,5,1,10.009464,4,4
399,6,1,10.009468,4,4
399,7,1,10.009467,9,9
399,8,1,10.009468,4,4
399,9,1,10.009467,7,7
400,1,1,10.009453,1,1
400,4,1,10.009453,1,1
400,5,1,10.009453,1,1
400,7,1,10.009453,1,1
400,9,1,10.009453,1,1
479,0,1,10.056559,3,3
479,1,1,10.056605,2,2
479,2,1,10.056559,3,3
479,3,1,10.056559,2,2
479,4,1,10.056420,2,2
479,5,1,10.056559,2,2
