azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-0.1787,10,0.4286,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 6, 3: 6, 4: 4, 5: 6, 6: 4, 7: 8, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [6], 3: [6], 4: [4], 5: [6], 6: [4], 7: [8], 8: [5], 9: [6]}",50.002,50.002,"{0: [50.00160217285156], 1: [50.00169372558594], 2: [50.00172424316406], 3: [50.00171661376953], 4: [50.00171661376953], 5: [50.00169372558594], 6: [50.00171661376953], 7: [50.00171661376953], 8: [50.00169372558594], 9: [50.00171661376953]}",,55,0.0
-0.0909,11,0.4286,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 7, 2: 6, 3: 6, 4: 7, 5: 4, 6: 5, 7: 5, 8: 8, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [7], 2: [6], 3: [6], 4: [7], 5: [4], 6: [5], 7: [5], 8: [8], 9: [5]}",50.001,50.001,"{0: [50.00144958496094], 1: [50.001495361328125], 2: [50.00151062011719], 3: [50.00151062011719], 4: [50.00151062011719], 5: [50.001495361328125], 6: [50.00151062011719], 7: [50.001495361328125], 8: [50.001495361328125], 9: [50.00151062011719]}",,59,0.0
-0.022,12,0.4286,9,"[0, 1, 2, 3, 5, 6, 7, 8, 9]","{0: 1, 1: 3, 2: 4, 3: 3, 5: 3, 6: 3, 7: 2, 8: 3, 9: 1}","{0: 1, 1: 1, 2: 1, 3: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [1], 1: [3], 2: [4], 3: [3], 5: [3], 6: [3], 7: [2], 8: [3], 9: [1]}",50.001,50.001,"{0: [50.001399993896484], 1: [50.00141143798828], 2: [50.00141143798828], 3: [50.00141143798828], 5: [50.00141143798828], 6: [50.00141143798828], 7: [50.00141143798828], 8: [50.00140380859375], 9: [50.001399993896484]}",,23,0.0
-1.1095,13,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 4, 3: 5, 4: 3, 5: 5, 6: 3, 7: 4, 8: 3, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [4], 3: [5], 4: [3], 5: [5], 6: [3], 7: [4], 8: [3], 9: [2]}",50.009,50.009,"{0: [50.009422302246094], 1: [50.00968551635742], 2: [50.00968551635742], 3: [50.0096435546875], 4: [50.009368896484375], 5: [50.0096435546875], 6: [50.00973129272461], 7: [50.0096435546875], 8: [50.009552001953125], 9: [50.009639739990234]}",,37,0.0
-1.0384,14,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 5, 3: 5, 4: 5, 5: 5, 6: 1, 7: 3, 8: 4, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [5], 3: [5], 4: [5], 5: [5], 6: [1], 7: [3], 8: [4], 9: [2]}",50.008,50.008,"{0: [50.00801467895508], 1: [50.00855255126953], 2: [50.00859451293945], 3: [50.00859451293945], 4: [50.008636474609375], 5: [50.00855255126953], 6: [50.00863265991211], 7: [50.00817108154297], 8: [50.008338928222656], 9: [50.008548736572266]}",,40,0.0
-0.9521,15,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 6, 2: 5, 3: 6, 4: 2, 5: 3, 6: 5, 7: 6, 8: 6, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [6], 2: [5], 3: [6], 4: [2], 5: [3], 6: [5], 7: [6], 8: [6], 9: [2]}",50.007,50.007,"{0: [50.006866455078125], 1: [50.00733184814453], 2: [50.00709533691406], 3: [50.00733184814453], 4: [50.00690460205078], 5: [50.0074462890625], 6: [50.00733184814453], 7: [50.00709533691406], 8: [50.0072135925293], 9: [50.00682067871094]}",,44,0.0
-0.8633,16,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 7, 2: 7, 3: 3, 4: 5, 5: 6, 6: 3, 7: 5, 8: 3, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [7], 2: [7], 3: [3], 4: [5], 5: [6], 6: [3], 7: [5], 8: [3], 9: [6]}",50.006,50.006,"{0: [50.00546646118164], 1: [50.00598907470703], 2: [50.00598907470703], 3: [50.00605773925781], 4: [50.00598907470703], 5: [50.00605773925781], 6: [50.00584411621094], 7: [50.00608825683594], 8: [50.006019592285156], 9: [50.00598907470703]}",,50,0.0
-0.7696,17,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 6, 2: 4, 3: 4, 4: 4, 5: 5, 6: 6, 7: 6, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [6], 2: [4], 3: [4], 4: [4], 5: [5], 6: [6], 7: [6], 8: [6], 9: [4]}",50.005,50.005,"{0: [50.00444030761719], 1: [50.00481033325195], 2: [50.0048713684082], 3: [50.0048713684082], 4: [50.00490188598633], 5: [50.00461959838867], 6: [50.00461959838867], 7: [50.00481033325195], 8: [50.00481033325195], 9: [50.00481033325195]}",,52,0.0
-0.6838,18,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 3, 3: 6, 4: 3, 5: 1, 6: 4, 7: 3, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [3], 3: [6], 4: [3], 5: [1], 6: [4], 7: [3], 8: [5], 9: [3]}",50.004,50.004,"{0: [50.00359344482422], 1: [50.00379180908203], 2: [50.003902435302734], 3: [50.00385284423828], 4: [50.00359344482422], 5: [50.00404357910156], 6: [50.00376510620117], 7: [50.00370407104492], 8: [50.00376510620117], 9: [50.00351333618164]}",,37,0.0
-0.5949,19,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 5, 3: 6, 4: 5, 5: 8, 6: 7, 7: 4, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [5], 3: [6], 4: [5], 5: [8], 6: [7], 7: [4], 8: [5], 9: [3]}",50.003,50.003,"{0: [50.00261306762695], 1: [50.003021240234375], 2: [50.00297546386719], 3: [50.00297546386719], 4: [50.002899169921875], 5: [50.00297546386719], 6: [50.00297546386719], 7: [50.00297546386719], 8: [50.00297546386719], 9: [50.002750396728516]}",,53,0.0
-0.5016,20,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 3, 3: 6, 4: 5, 5: 3, 6: 5, 7: 5, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [3], 3: [6], 4: [5], 5: [3], 6: [5], 7: [5], 8: [5], 9: [4]}",50.002,50.002,"{0: [50.001861572265625], 1: [50.00214385986328], 2: [50.00215148925781], 3: [50.00215148925781], 4: [50.00212097167969], 5: [50.00212097167969], 6: [50.00212097167969], 7: [50.0022087097168], 8: [50.00208282470703], 9: [50.001976013183594]}",,46,0.0
-0.3992,21,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 4, 3: 8, 4: 5, 5: 4, 6: 2, 7: 5, 8: 5, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [4], 3: [8], 4: [5], 5: [4], 6: [2], 7: [5], 8: [5], 9: [5]}",50.001,50.001,"{0: [50.00114822387695], 1: [50.00140380859375], 2: [50.001434326171875], 3: [50.001441955566406], 4: [50.00141906738281], 5: [50.001251220703125], 6: [50.00116729736328], 7: [50.001365661621094], 8: [50.001441955566406], 9: [50.00147247314453]}",,50,0.0
-0.3127,22,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 3, 2: 3, 3: 4, 4: 4, 5: 5, 6: 6, 7: 5, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [3], 2: [3], 3: [4], 4: [4], 5: [5], 6: [6], 7: [5], 8: [4], 9: [5]}",50.001,50.001,"{0: [50.000709533691406], 1: [50.00090789794922], 2: [50.000755310058594], 3: [50.00080871582031], 4: [50.000831604003906], 5: [50.00084686279297], 6: [50.000877380371094], 7: [50.000885009765625], 8: [50.00084686279297], 9: [50.000885009765625]}",,43,0.0
-0.2296,23,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 3, 3: 3, 4: 6, 5: 5, 6: 9, 7: 8, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [3], 3: [3], 4: [6], 5: [5], 6: [9], 7: [8], 8: [4], 9: [4]}",50.1,50.1,"{0: [50.000389099121094], 1: [50.01474380493164], 2: [50.00048065185547], 3: [50.00055694580078], 4: [50.01474380493164], 5: [50.00054931640625], 6: [50.01474380493164], 7: [50.01474380493164], 8: [50.00054931640625], 9: [50.00054931640625]}",,52,0.0
-0.1471,24,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 13, 1: 18, 2: 18, 3: 12, 4: 9, 5: 18, 6: 9, 7: 15, 8: 3, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [13], 1: [18], 2: [18], 3: [12], 4: [9], 5: [18], 6: [9], 7: [15], 8: [3], 9: [15]}",50.439,50.439,"{0: [50.064945220947266], 1: [50.064964294433594], 2: [50.06496047973633], 3: [50.065040588378906], 4: [50.06495666503906], 5: [50.064964294433594], 6: [50.06499481201172], 7: [50.064964294433594], 8: [50.065032958984375], 9: [50.064964294433594]}",,130,0.0
-0.0599,25,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 14, 1: 15, 2: 9, 3: 9, 4: 6, 5: 12, 6: 12, 7: 9, 8: 12, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [15], 2: [9], 3: [9], 4: [6], 5: [12], 6: [12], 7: [9], 8: [12], 9: [18]}",50.425,50.425,"{0: [50.06486892700195], 1: [50.064876556396484], 2: [50.06488800048828], 3: [50.064876556396484], 4: [50.06488037109375], 5: [50.064884185791016], 6: [50.064876556396484], 7: [50.064884185791016], 8: [50.064876556396484], 9: [50.064876556396484]}",,116,0.0
0.0092,26,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 8, 1: 7, 2: 5, 3: 11, 4: 4, 5: 8, 6: 5, 7: 12, 8: 6, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [8], 1: [7], 2: [5], 3: [11], 4: [4], 5: [8], 6: [5], 7: [12], 8: [6], 9: [7]}",50.791,50.791,"{0: [51.34651565551758], 1: [51.346466064453125], 2: [50.06414794921875], 3: [51.346473693847656], 4: [50.06414794921875], 5: [51.346473693847656], 6: [50.06414794921875], 7: [51.346473693847656], 8: [50.06414794921875], 9: [51.346473693847656]}",,73,0.0
0.1205,27,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 6, 2: 4, 3: 6, 4: 3, 5: 4, 6: 5, 7: 6, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [6], 2: [4], 3: [6], 4: [3], 5: [4], 6: [5], 7: [6], 8: [4], 9: [5]}",51.411,51.411,"{0: [51.41075134277344], 1: [51.41072082519531], 2: [51.410667419433594], 3: [51.41072463989258], 4: [51.41067886352539], 5: [51.41072082519531], 6: [51.410701751708984], 7: [51.41069793701172], 8: [51.41072463989258], 9: [51.41072082519531]}",,46,0.0
0.2158,28,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 8, 3: 7, 4: 5, 5: 5, 6: 7, 7: 4, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [8], 3: [7], 4: [5], 5: [5], 6: [7], 7: [4], 8: [5], 9: [6]}",51.411,51.411,"{0: [51.4111213684082], 1: [51.41095733642578], 2: [51.410987854003906], 3: [51.410987854003906], 4: [51.41096496582031], 5: [51.41096496582031], 6: [51.41099548339844], 7: [51.41099548339844], 8: [51.41094207763672], 9: [51.41099548339844]}",,57,0.0
0.308,29,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 5, 3: 3, 4: 2, 5: 4, 6: 4, 7: 4, 8: 4, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [5], 3: [3], 4: [2], 5: [4], 6: [4], 7: [4], 8: [4], 9: [3]}",51.411,51.411,"{0: [51.41148376464844], 1: [51.411376953125], 2: [51.411376953125], 3: [51.41136932373047], 4: [51.41143798828125], 5: [51.41136169433594], 6: [51.41136169433594], 7: [51.41136169433594], 8: [51.411346435546875], 9: [51.411346435546875]}",,40,0.0
0.3847,30,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 4, 2: 4, 3: 3, 4: 3, 5: 5, 6: 3, 7: 6, 8: 2, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [4], 2: [4], 3: [3], 4: [3], 5: [5], 6: [3], 7: [6], 8: [2], 9: [6]}",51.412,51.412,"{0: [51.41184997558594], 1: [51.41183853149414], 2: [51.41188430786133], 3: [51.41173553466797], 4: [51.41183853149414], 5: [51.41175079345703], 6: [51.41173553466797], 7: [51.41183853149414], 8: [51.41181564331055], 9: [51.41183853149414]}",,39,0.0
0.4768,31,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 3, 3: 3, 4: 3, 5: 7, 6: 4, 7: 5, 8: 5, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [3], 3: [3], 4: [3], 5: [7], 6: [4], 7: [5], 8: [5], 9: [5]}",51.412,51.412,"{0: [51.412757873535156], 1: [51.41246032714844], 2: [51.41244125366211], 3: [51.41238021850586], 4: [51.41230010986328], 5: [51.41242599487305], 6: [51.41238021850586], 7: [51.41242599487305], 8: [51.41239929199219], 9: [51.41242599487305]}",,47,0.0
0.5603,32,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 5, 3: 2, 4: 6, 5: 6, 6: 2, 7: 6, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [5], 3: [2], 4: [6], 5: [6], 6: [2], 7: [6], 8: [5], 9: [4]}",51.413,51.413,"{0: [51.41351318359375], 1: [51.413047790527344], 2: [51.41297912597656], 3: [51.413063049316406], 4: [51.413143157958984], 5: [51.413124084472656], 6: [51.41325378417969], 7: [51.413143157958984], 8: [51.413124084472656], 9: [51.413124084472656]}",,46,0.0
0.6471,33,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 4, 3: 6, 4: 3, 5: 5, 6: 5, 7: 6, 8: 6, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [4], 3: [6], 4: [3], 5: [5], 6: [5], 7: [6], 8: [6], 9: [3]}",51.414,51.414,"{0: [51.41437530517578], 1: [51.41376495361328], 2: [51.4139289855957], 3: [51.4139289855957], 4: [51.41413879394531], 5: [51.41401290893555], 6: [51.41403579711914], 7: [51.41401290893555], 8: [51.4139289855957], 9: [51.41379165649414]}",,47,0.0
0.7315,34,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 3, 2: 3, 3: 5, 4: 5, 5: 3, 6: 3, 7: 3, 8: 3, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [3], 2: [3], 3: [5], 4: [5], 5: [3], 6: [3], 7: [3], 8: [3], 9: [6]}",51.415,51.415,"{0: [51.41535949707031], 1: [51.414939880371094], 2: [51.41488265991211], 3: [51.41488265991211], 4: [51.41488265991211], 5: [51.41472244262695], 6: [51.41472244262695], 7: [51.414608001708984], 8: [51.414695739746094], 9: [51.41488265991211]}",,40,0.0
0.809,35,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 2, 3: 5, 4: 4, 5: 5, 6: 3, 7: 3, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [2], 3: [5], 4: [4], 5: [5], 6: [3], 7: [3], 8: [4], 9: [4]}",51.416,51.416,"{0: [51.416011810302734], 1: [51.415916442871094], 2: [51.415809631347656], 3: [51.415916442871094], 4: [51.41577911376953], 5: [51.415916442871094], 6: [51.415809631347656], 7: [51.415916442871094], 8: [51.41598129272461], 9: [51.41577911376953]}",,39,0.0
0.8796,36,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 2, 1: 2, 2: 2, 3: 3, 4: 4, 5: 1, 6: 5, 7: 4, 8: 2, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [2], 1: [2], 2: [2], 3: [3], 4: [4], 5: [1], 6: [5], 7: [4], 8: [2], 9: [3]}",51.417,51.417,"{0: [51.41694641113281], 1: [51.416725158691406], 2: [51.416725158691406], 3: [51.4167594909668], 4: [51.416725158691406], 5: [51.41668701171875], 6: [51.416831970214844], 7: [51.41658020019531], 8: [51.41650390625], 9: [51.41680145263672]}",,28,0.0
