azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-0.1462,10,0.4286,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 8, 3: 6, 4: 4, 5: 3, 6: 3, 7: 5, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [8], 3: [6], 4: [4], 5: [3], 6: [3], 7: [5], 8: [5], 9: [6]}",50.002,50.002,"{0: [50.001548767089844], 1: [50.001625061035156], 2: [50.001625061035156], 3: [50.00160217285156], 4: [50.00163269042969], 5: [50.001625061035156], 6: [50.00152587890625], 7: [50.001625061035156], 8: [50.00160217285156], 9: [50.001625061035156]}",,50,0.0
-0.0497,11,0.4286,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 5, 2: 5, 3: 8, 4: 3, 5: 5, 6: 7, 7: 3, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [5], 2: [5], 3: [8], 4: [3], 5: [5], 6: [7], 7: [3], 8: [5], 9: [6]}",50.001,50.001,"{0: [50.00141906738281], 1: [50.00144958496094], 2: [50.001441955566406], 3: [50.00144958496094], 4: [50.001441955566406], 5: [50.00144958496094], 6: [50.001441955566406], 7: [50.001441955566406], 8: [50.00144958496094], 9: [50.00144958496094]}",,50,0.0
-1.1082,12,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 2, 2: 4, 3: 4, 4: 3, 5: 5, 6: 4, 7: 3, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [2], 2: [4], 3: [4], 4: [3], 5: [5], 6: [4], 7: [3], 8: [5], 9: [4]}",50.009,50.009,"{0: [50.00955581665039], 1: [50.009368896484375], 2: [50.009368896484375], 3: [50.00968551635742], 4: [50.00973129272461], 5: [50.0096435546875], 6: [50.00968551635742], 7: [50.00950622558594], 8: [50.0096435546875], 9: [50.0096435546875]}",,39,0.0
-1.0329,13,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 7, 3: 4, 4: 6, 5: 5, 6: 7, 7: 5, 8: 2, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [7], 3: [4], 4: [6], 5: [5], 6: [7], 7: [5], 8: [2], 9: [5]}",50.008,50.008,"{0: [50.00788879394531], 1: [50.008514404296875], 2: [50.008384704589844], 3: [50.0086784362793], 4: [50.008514404296875], 5: [50.00855255126953], 6: [50.008514404296875], 7: [50.00846862792969], 8: [50.008338928222656], 9: [50.008384704589844]}",,50,0.0
-0.9502,14,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 5, 2: 6, 3: 5, 4: 5, 5: 6, 6: 5, 7: 6, 8: 3, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [5], 2: [6], 3: [5], 4: [5], 5: [6], 6: [5], 7: [6], 8: [3], 9: [3]}",50.007,50.007,"{0: [50.00663757324219], 1: [50.00713348388672], 2: [50.00724792480469], 3: [50.00706100463867], 4: [50.00732421875], 5: [50.007179260253906], 6: [50.0072135925293], 7: [50.007179260253906], 8: [50.00720977783203], 9: [50.00694274902344]}",,47,0.0
-0.8473,15,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 3, 3: 6, 4: 4, 5: 5, 6: 5, 7: 6, 8: 3, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [3], 3: [6], 4: [4], 5: [5], 6: [5], 7: [6], 8: [3], 9: [3]}",50.006,50.006,"{0: [50.00520324707031], 1: [50.00574493408203], 2: [50.005462646484375], 3: [50.00585174560547], 4: [50.00566864013672], 5: [50.005882263183594], 6: [50.005775451660156], 7: [50.00585174560547], 8: [50.005775451660156], 9: [50.005950927734375]}",,47,0.0
-0.7577,16,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 5, 2: 6, 3: 3, 4: 4, 5: 5, 6: 6, 7: 5, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [5], 2: [6], 3: [3], 4: [4], 5: [5], 6: [6], 7: [5], 8: [5], 9: [4]}",50.004,50.004,"{0: [50.0042839050293], 1: [50.00468444824219], 2: [50.004661560058594], 3: [50.00450134277344], 4: [50.004661560058594], 5: [50.00471496582031], 6: [50.004661560058594], 7: [50.004661560058594], 8: [50.00456237792969], 9: [50.00437545776367]}",,46,0.0
-0.6631,17,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 3, 3: 4, 4: 5, 5: 4, 6: 3, 7: 1, 8: 3, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [3], 3: [4], 4: [5], 5: [4], 6: [3], 7: [1], 8: [3], 9: [5]}",50.003,50.003,"{0: [50.003326416015625], 1: [50.00373077392578], 2: [50.00351333618164], 3: [50.003570556640625], 4: [50.003570556640625], 5: [50.00340270996094], 6: [50.003570556640625], 7: [50.003273010253906], 8: [50.00340270996094], 9: [50.00365447998047]}",,38,0.0
-0.5885,18,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 5, 3: 6, 4: 5, 5: 5, 6: 4, 7: 2, 8: 7, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [5], 3: [6], 4: [5], 5: [5], 6: [4], 7: [2], 8: [7], 9: [7]}",50.003,50.003,"{0: [50.00251770019531], 1: [50.00287628173828], 2: [50.002899169921875], 3: [50.002803802490234], 4: [50.00287628173828], 5: [50.00282669067383], 6: [50.00294494628906], 7: [50.00304412841797], 8: [50.002803802490234], 9: [50.002803802490234]}",,51,0.0
-0.4955,19,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 1, 3: 1, 4: 7, 5: 4, 6: 4, 7: 4, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [1], 3: [1], 4: [7], 5: [4], 6: [4], 7: [4], 8: [5], 9: [3]}",50.002,50.002,"{0: [50.001861572265625], 1: [50.002105712890625], 2: [50.001895904541016], 3: [50.00205612182617], 4: [50.00208282470703], 5: [50.002105712890625], 6: [50.00214385986328], 7: [50.00202178955078], 8: [50.00208282470703], 9: [50.00196075439453]}",,41,0.0
-0.4184,20,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 3, 2: 4, 3: 6, 4: 2, 5: 3, 6: 1, 7: 5, 8: 4, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [3], 2: [4], 3: [6], 4: [2], 5: [3], 6: [1], 7: [5], 8: [4], 9: [2]}",50.001,50.001,"{0: [50.00131607055664], 1: [50.00141525268555], 2: [50.001487731933594], 3: [50.001502990722656], 4: [50.001502990722656], 5: [50.001487731933594], 6: [50.00118637084961], 7: [50.001487731933594], 8: [50.001434326171875], 9: [50.0013313293457]}",,34,0.0
-0.327,21,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 8, 2: 6, 3: 5, 4: 5, 5: 8, 6: 2, 7: 4, 8: 5, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [8], 2: [6], 3: [5], 4: [5], 5: [8], 6: [2], 7: [4], 8: [5], 9: [2]}",50.001,50.001,"{0: [50.00081253051758], 1: [50.00102615356445], 2: [50.00096893310547], 3: [50.001014709472656], 4: [50.000885009765625], 5: [50.001014709472656], 6: [50.0008544921875], 7: [50.00093078613281], 8: [50.000885009765625], 9: [50.00086975097656]}",,50,0.0
-0.243,22,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 3, 3: 3, 4: 5, 5: 3, 6: 3, 7: 7, 8: 4, 9: 1}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [3], 3: [3], 4: [5], 5: [3], 6: [3], 7: [7], 8: [4], 9: [1]}",50.0,50.0,"{0: [50.000457763671875], 1: [50.00054168701172], 2: [50.000450134277344], 3: [50.00059509277344], 4: [50.000587463378906], 5: [50.00054931640625], 6: [50.00054931640625], 7: [50.000579833984375], 8: [50.00055694580078], 9: [50.000518798828125]}",,40,0.0
-0.1643,23,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 14, 1: 15, 2: 9, 3: 12, 4: 12, 5: 9, 6: 6, 7: 15, 8: 9, 9: 12}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [15], 2: [9], 3: [12], 4: [12], 5: [9], 6: [6], 7: [15], 8: [9], 9: [12]}",50.588,50.588,"{0: [50.069190979003906], 1: [50.06925964355469], 2: [50.06925964355469], 3: [50.06925964355469], 4: [50.06925964355469], 5: [50.06928253173828], 6: [50.069305419921875], 7: [50.06925964355469], 8: [50.069305419921875], 9: [50.06928634643555]}",,113,0.0
-0.0818,24,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 22, 1: 9, 2: 18, 3: 24, 4: 15, 5: 15, 6: 15, 7: 15, 8: 18, 9: 12}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [9], 2: [18], 3: [24], 4: [15], 5: [15], 6: [15], 7: [15], 8: [18], 9: [12]}",50.606,50.606,"{0: [50.069122314453125], 1: [50.06914520263672], 2: [50.06913757324219], 3: [50.06913375854492], 4: [50.06913375854492], 5: [50.06914520263672], 6: [50.06913375854492], 7: [50.069129943847656], 8: [50.069129943847656], 9: [50.06913757324219]}",,163,0.0
-0.0072,25,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 8, 1: 9, 2: 2, 3: 4, 4: 5, 5: 11, 6: 11, 7: 10, 8: 9, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [8], 1: [9], 2: [2], 3: [4], 4: [5], 5: [11], 6: [11], 7: [10], 8: [9], 9: [8]}",50.943,50.943,"{0: [51.842872619628906], 1: [51.842872619628906], 2: [50.06828308105469], 3: [50.06829071044922], 4: [50.06828308105469], 5: [51.842872619628906], 6: [50.06828308105469], 7: [50.06828308105469], 8: [51.84286880493164], 9: [50.06828308105469]}",,77,0.0
0.0962,26,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 4, 2: 5, 3: 5, 4: 6, 5: 5, 6: 6, 7: 7, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [4], 2: [5], 3: [5], 4: [6], 5: [5], 6: [6], 7: [7], 8: [4], 9: [4]}",51.911,51.911,"{0: [51.9112548828125], 1: [51.911231994628906], 2: [51.91123580932617], 3: [51.911231994628906], 4: [51.911231994628906], 5: [51.911231994628906], 6: [51.911216735839844], 7: [51.911231994628906], 8: [51.911216735839844], 9: [51.911224365234375]}",,49,0.0
0.1914,27,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 8, 2: 7, 3: 5, 4: 3, 5: 6, 6: 5, 7: 3, 8: 3, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [8], 2: [7], 3: [5], 4: [3], 5: [6], 6: [5], 7: [3], 8: [3], 9: [3]}",51.911,51.911,"{0: [51.91163635253906], 1: [51.911502838134766], 2: [51.91147994995117], 3: [51.911476135253906], 4: [51.91143035888672], 5: [51.911476135253906], 6: [51.91142272949219], 7: [51.911476135253906], 8: [51.911346435546875], 9: [51.911495208740234]}",,46,0.0
0.292,28,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 5, 3: 6, 4: 4, 5: 3, 6: 3, 7: 5, 8: 4, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [5], 3: [6], 4: [4], 5: [3], 6: [3], 7: [5], 8: [4], 9: [3]}",51.912,51.912,"{0: [51.91203308105469], 1: [51.911766052246094], 2: [51.91179275512695], 3: [51.91188430786133], 4: [51.911895751953125], 5: [51.9117317199707], 6: [51.91187286376953], 7: [51.911895751953125], 8: [51.911720275878906], 9: [51.91183090209961]}",,41,0.0
0.388,29,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 8, 2: 5, 3: 6, 4: 4, 5: 5, 6: 5, 7: 6, 8: 2, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [8], 2: [5], 3: [6], 4: [4], 5: [5], 6: [5], 7: [6], 8: [2], 9: [6]}",51.912,51.912,"{0: [51.91250228881836], 1: [51.912445068359375], 2: [51.91245651245117], 3: [51.912445068359375], 4: [51.912445068359375], 5: [51.912315368652344], 6: [51.91245651245117], 7: [51.91238784790039], 8: [51.91255187988281], 9: [51.91238784790039]}",,50,0.0
0.487,30,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 8, 1: 5, 2: 6, 3: 5, 4: 7, 5: 5, 6: 4, 7: 5, 8: 5, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [8], 1: [5], 2: [6], 3: [5], 4: [7], 5: [5], 6: [4], 7: [5], 8: [5], 9: [5]}",51.913,51.913,"{0: [51.913421630859375], 1: [51.91316223144531], 2: [51.91313934326172], 3: [51.91313934326172], 4: [51.91310119628906], 5: [51.91310119628906], 6: [51.91313934326172], 7: [51.91301345825195], 8: [51.91316223144531], 9: [51.91294860839844]}",,55,0.0
0.5786,31,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 7, 3: 4, 4: 5, 5: 4, 6: 5, 7: 3, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [7], 3: [4], 4: [5], 5: [4], 6: [5], 7: [3], 8: [6], 9: [5]}",51.914,51.914,"{0: [51.914306640625], 1: [51.91389465332031], 2: [51.91397476196289], 3: [51.913997650146484], 4: [51.913841247558594], 5: [51.913841247558594], 6: [51.9139404296875], 7: [51.91374206542969], 8: [51.913818359375], 9: [51.91389465332031]}",,49,0.0
0.6846,32,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 4, 3: 3, 4: 3, 5: 4, 6: 3, 7: 5, 8: 3, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [4], 3: [3], 4: [3], 5: [4], 6: [3], 7: [5], 8: [3], 9: [7]}",51.915,51.915,"{0: [51.915321350097656], 1: [51.91497039794922], 2: [51.91499710083008], 3: [51.91499710083008], 4: [51.91505432128906], 5: [51.91493606567383], 6: [51.91497039794922], 7: [51.91494369506836], 8: [51.91497039794922], 9: [51.91497039794922]}",,40,0.0
0.7798,33,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 7, 3: 5, 4: 8, 5: 4, 6: 5, 7: 7, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [7], 3: [5], 4: [8], 5: [4], 6: [5], 7: [7], 8: [6], 9: [6]}",51.916,51.916,"{0: [51.9166259765625], 1: [51.91614532470703], 2: [51.91618347167969], 3: [51.91615676879883], 4: [51.91615676879883], 5: [51.91615676879883], 6: [51.91615676879883], 7: [51.91615676879883], 8: [51.91615676879883], 9: [51.91615676879883]}",,60,0.0
0.8611,34,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 2, 1: 2, 2: 4, 3: 5, 4: 2, 5: 3, 6: 6, 7: 5, 8: 4, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [2], 1: [2], 2: [4], 3: [5], 4: [2], 5: [3], 6: [6], 7: [5], 8: [4], 9: [6]}",51.917,51.917,"{0: [51.917259216308594], 1: [51.91682815551758], 2: [51.91722869873047], 3: [51.91722869873047], 4: [51.91718292236328], 5: [51.9171142578125], 6: [51.91722869873047], 7: [51.91726303100586], 8: [51.9171142578125], 9: [51.91722869873047]}",,39,0.0
-1.1145,35,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 1, 2: 2, 3: 3, 4: 2, 5: 4, 6: 3, 7: 2, 8: 3, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [1], 2: [2], 3: [3], 4: [2], 5: [4], 6: [3], 7: [2], 8: [3], 9: [4]}",50.01,50.01,"{0: [50.010215759277344], 1: [50.009986877441406], 2: [50.01012420654297], 3: [50.01021194458008], 4: [50.01043701171875], 5: [50.010345458984375], 6: [50.01039123535156], 7: [50.01048278808594], 8: [50.01043701171875], 9: [50.010345458984375]}",,29,0.0
-1.0474,36,-0.3016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 2, 3: 4, 4: 5, 5: 6, 6: 4, 7: 4, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [2], 3: [4], 4: [5], 5: [6], 6: [4], 7: [4], 8: [4], 9: [4]}",50.009,50.009,"{0: [50.008872985839844], 1: [50.00946807861328], 2: [50.009422302246094], 3: [50.009422302246094], 4: [50.009422302246094], 5: [50.00938415527344], 6: [50.00938415527344], 7: [50.008995056152344], 8: [50.008995056152344], 9: [50.00946807861328]}",,43,0.0
